uid	|	name	|	type	|	rank	|	
1160250	|	Sinocallis	|	synonym	|		|	
1160250	|	Tuberocorpus	|	synonym	|		|	
1160255	|	Dasyaphis onigurumi	|	synonym	|		|	
1160255	|	Dasyaphis coreanus	|	synonym	|		|	
1160255	|	Dasyaphis ussuriensis	|	synonym	|		|	
1160260	|	Indiochaitophorus	|	synonym	|		|	
1160262	|	Indiochaitophorus furcatus	|	synonym	|		|	
1160265	|	Neochromaphis carpini	|	synonym	|		|	
1160267	|	Foeniaphis oblongisensoria	|	synonym	|		|	
1160264	|	Foeniaphis	|	synonym	|		|	
1160274	|	Phyllaphoides bambucicola	|	synonym	|		|	
1160280	|	Chromaphis celticolens	|	synonym	|		|	
1160282	|	Shivaphis similicelti	|	synonym	|		|	
1160290	|	Sinochaitophorus mordvilkoi	|	synonym	|		|	
1160295	|	Bicaudella	|	synonym	|		|	
1160300	|	Bicaudella astragalensis	|	synonym	|		|	
1160300	|	Bicaudella astragalica	|	synonym	|		|	
1160305	|	Tiliaphis mordvilkoi	|	synonym	|		|	
1160308	|	Tiliaphis japonica	|	synonym	|		|	
1160311	|	Pseudotinocallis	|	synonym	|		|	
1160313	|	Tinocallis dalbergiae	|	synonym	|		|	
1160315	|	Philyriptus	|	synonym	|		|	
1160317	|	Aphis tiliae-nigropunctata	|	synonym	|		|	
1160317	|	Aphis tiliaenigropunctata	|	synonym	|		|	
1160315	|	Phillycriptus	|	synonym	|		|	
1160326	|	Tinocallis ulmiparuifoliae	|	synonym	|		|	
1160323	|	Archicallis	|	synonym	|		|	
1160323	|	Lutaphis	|	synonym	|		|	
1160332	|	Lutaphis alnifoliae	|	synonym	|		|	
1160332	|	Lutaphis nirecola	|	synonym	|		|	
1160335	|	Tinocallis allozelkowae	|	synonym	|		|	
1160338	|	Tinocallis (Tinocallis) subulmifolii	|	synonym	|		|	
1160340	|	Tinocallis magnoliae	|	synonym	|		|	
1160345	|	Telocallis	|	synonym	|		|	
1160345	|	Tuberocallis	|	synonym	|		|	
1160348	|	Tinocallis nevskyi lianchengensis	|	synonym	|		|	
1160348	|	Tinocallis hemipteleae	|	synonym	|		|	
1160348	|	Tinocallis (Sappocallis) ussuriensis	|	synonym	|		|	
1160352	|	Telocallis alnifoliae	|	synonym	|		|	
1160354	|	Tinocallis yinchuanensis	|	synonym	|		|	
1160354	|	Tinocallis yichuanensis	|	synonym	|		|	
1160358	|	Tinocallis sapporoensis	|	synonym	|		|	
1160363	|	Tinocallis khonkaenensis	|	synonym	|		|	
1160366	|	Aphis platanicola	|	synonym	|		|	
1160366	|	Callipterus elegans	|	synonym	|		|	
1160366	|	Myzocallis pulchellus	|	synonym	|		|	
1160372	|	Triphyllaphis	|	synonym	|		|	
1160379	|	Therioaphis cana	|	synonym	|		|	
1160379	|	Therioaphis genevii	|	synonym	|		|	
1160379	|	Chaitophorus maculatus	|	synonym	|		|	
1160379	|	Therioaphis (Pterocallidium) trifolii collina	|	synonym	|		|	
1160379	|	Callipterus genevei	|	synonym	|		|	
1160379	|	Pterocallidium lydiae	|	synonym	|		|	
1160379	|	Pterocallidium propinquum	|	synonym	|		|	
1160379	|	Therioaphis (Therioaphis) trifolii brevipilosa	|	synonym	|		|	
1160393	|	Therioaphis Triphyllaphis	|	synonym	|		|	
1160395	|	Chaitophorus spinulosus	|	synonym	|		|	
1160406	|	Therioaphis (Therioaphis) tenera frutex	|	synonym	|		|	
1160408	|	Therioaphis hillerislambersi	|	synonym	|		|	
1160414	|	Rhizoberlesea	|	synonym	|		|	
1160414	|	Myzocallidium	|	synonym	|		|	
1160417	|	Rhizoberlesia trifolii	|	synonym	|		|	
1160423	|	Mesocallis Neocallis	|	synonym	|		|	
1160423	|	Nippochaitophorus	|	synonym	|		|	
1160427	|	Mesocallis (Mesocallis) colyricola	|	synonym	|		|	
1160427	|	Mesocallis (Mesocallis) hashibamii	|	synonym	|		|	
1160432	|	Mesocallis (Mesocallis) carpinicola	|	synonym	|		|	
1160432	|	Nippochaitophorus moriokaensis	|	synonym	|		|	
1160440	|	Clethraphis	|	synonym	|		|	
1160444	|	Aphis alni	|	synonym	|		|	
1160444	|	Pterocallis (Pterocallis) alni	|	synonym	|		|	
1160440	|	Sub-callipterus	|	synonym	|		|	
1160440	|	Pterocallis Subcallipterus	|	synonym	|		|	
1160456	|	Pterocallis (Pterocallis) amurensis	|	synonym	|		|	
1160461	|	Pterocallis (Recticallis) alnifoliae	|	synonym	|		|	
