uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1159433	|	1159419	|	Antonaphis	|	genus	|		|	
1159434	|	1159433	|	Antonaphis affinis	|	species	|		|	
1159435	|	1159433	|	Antonaphis brachycera	|	species	|		|	
1159438	|	1159419	|	Tajmyrella	|	genus	|		|	
1159439	|	1159438	|	Tajmyrella cretacea	|	species	|		|	
1159440	|	1159419	|	Skalskiana	|	genus	|		|	
1159441	|	1159440	|	Skalskiana malakiae	|	species	|		|	
1159442	|	1221841	|	Bajsaphis	|	genus	|		|	
1159443	|	1159442	|	Bajsaphis kononovae	|	species	|		|	
1159444	|	1159014	|	Dubiaphis	|	genus	|		|	
1159445	|	1159444	|	Dubiaphis curvata	|	species	|		|	
1159446	|	1159014	|	Holmaniella	|	genus	|		|	
1159447	|	1159446	|	Holmaniella papillata	|	species	|		|	
1159448	|	1159014	|	Anconatus	|	genus	|		|	
1159449	|	1159448	|	Anconatus niger	|	species	|		|	
1159450	|	1159448	|	Anconatus dorsuosus	|	species	|		|	
1159451	|	1159014	|	Echinaphis	|	genus	|		|	
1159452	|	1159451	|	Echinaphis rohweri	|	species	|		|	
1159453	|	1159014	|	Geranchon	|	genus	|		|	
1159454	|	1159453	|	Geranchon davisii	|	species	|		|	
1159456	|	1159453	|	Geranchon petrorum	|	species	|		|	
1159457	|	1159459	|	Sbenaphis	|	genus	|		|	
1159458	|	1159457	|	Sbenaphis quesneli	|	species	|		|	
1159459	|	1159014	|	Aphidoidea	|	superfamily	|		|	
1159460	|	1159459	|	Drepanochaitophoridae	|	family	|		|	
1159461	|	1159460	|	Drepanochaitophorus	|	genus	|		|	
1159462	|	1159461	|	Drepanochaitophorus fushunensis	|	species	|		|	
1159465	|	1159459	|	Parvaverrucosidae	|	family	|		|	
1159467	|	1159465	|	Parvaverrucosa	|	genus	|		|	
1159469	|	1159467	|	Parvaverrucosa annulata	|	species	|		|	
1159470	|	1159459	|	Sinaphididae	|	family	|		|	
1159471	|	1159470	|	Tartaraphis	|	genus	|		|	
1159472	|	1159471	|	Tartaraphis peregrina	|	species	|		|	
1159477	|	1159470	|	Sinaphidum	|	genus	|		|	
1159478	|	1159477	|	Sinaphidum epichare	|	species	|		|	
1159480	|	1159459	|	Xilutianocallis	|	genus	|		|	
1159481	|	1159480	|	Xilutianocallis yangi	|	species	|		|	
1159483	|	1159459	|	Canadaphididae	|	family	|		|	
1159485	|	1159483	|	Nuuraphis	|	genus	|		|	
1159486	|	1159485	|	Nuuraphis gemma	|	species	|		|	
1159488	|	1159483	|	Alloambria	|	genus	|		|	
1159489	|	1159488	|	Alloambria phoenicis	|	species	|		|	
1159490	|	1159488	|	Alloambria infelicis	|	species	|		|	
1159493	|	1159488	|	Alloambria caudata	|	species	|		|	
1159494	|	1159483	|	Canadaphis	|	genus	|		|	
1159495	|	1159494	|	Canadaphis kovalevi	|	species	|		|	
1159496	|	1159494	|	Canadaphis mordvilkoi	|	species	|		|	
1159497	|	1159494	|	Canadaphis carpenteri	|	species	|		|	
1159498	|	1159483	|	Pseudambria	|	genus	|		|	
1159499	|	1159498	|	Pseudambria longirostris	|	species	|		|	
1159501	|	1159459	|	Cretamyzidae	|	family	|		|	
1159502	|	1159501	|	Cretamyzus	|	genus	|		|	
1159503	|	1159502	|	Cretamyzus pikei	|	species	|		|	
1159504	|	1159459	|	Oviparosiphidae	|	family	|		|	
1159505	|	1159504	|	Acanthotrichaphis	|	genus	|		|	
1159506	|	1159505	|	Acanthotrichaphis paulisensoriata	|	species	|		|	
1159507	|	1159504	|	Dinaphis	|	genus	|		|	
1159508	|	1159507	|	Dinaphis multisensoriata	|	species	|		|	
1159509	|	1159504	|	Expansaphis	|	genus	|		|	
1159510	|	1159509	|	Expansaphis laticosta	|	species	|		|	
1159511	|	1159509	|	Expansaphis ovata	|	species	|		|	
1159512	|	1159504	|	Grimmenaphis	|	genus	|		|	
1159513	|	1159512	|	Grimmenaphis magnifica	|	species	|		|	
1159514	|	1159504	|	Khotontaphis	|	genus	|		|	
1159515	|	1159514	|	Khotontaphis lachnoides	|	species	|		|	
1159516	|	1159504	|	Sinoviparosiphum	|	genus	|		|	
1159517	|	1159516	|	Sinoviparosiphum lini	|	species	|		|	
1159518	|	1159504	|	Vitimaphis	|	genus	|		|	
1159519	|	1159518	|	Vitimaphis rasnitsyni	|	species	|		|	
1159520	|	1159504	|	Oviparosiphum	|	genus	|		|	
1159523	|	1221729	|	Archeoviparosiphum tuanwangense	|	species	|		|	
1159526	|	1221729	|	Archeoviparosiphum baissensis	|	species	|		|	
1159527	|	1159520	|	Oviparosiphum jakovlevi	|	species	|		|	
1159528	|	1221729	|	Archeoviparosiphum latum	|	species	|		|	
1159529	|	1221729	|	Archeoviparosiphum camptotropum	|	species	|		|	
1159532	|	1221729	|	Archeoviparosiphum opimum	|	species	|		|	
1159534	|	1221729	|	Archeoviparosiphum malacum	|	species	|		|	
1159538	|	1159459	|	Aphididae	|	family	|		|	
1159539	|	1159538	|	Americaphis	|	genus	|		|	
1159540	|	1159539	|	Americaphis longipes	|	species	|		|	
1159556	|	1159538	|	Aixaphis	|	genus	|		|	
1159557	|	1159556	|	Aixaphis oligocenica	|	species	|		|	
1159559	|	1159538	|	Balticomaraphis	|	genus	|		|	
1159560	|	1159559	|	Balticomaraphis latens	|	species	|		|	
1159561	|	1159538	|	Cretacallis	|	genus	|		|	
1159562	|	1159561	|	Cretacallis polysensoria	|	species	|		|	
1159563	|	1159538	|	Eocallites	|	genus	|		|	
1159564	|	1159563	|	Eocallites mallicaudatus	|	species	|		|	
1159565	|	1159538	|	Fushuncallites	|	genus	|		|	
1159566	|	1159565	|	Fushuncallites wanghuacunensis	|	species	|		|	
1159568	|	1159538	|	Huaxiacallites	|	genus	|		|	
1159569	|	1159568	|	Huaxiacallites reptantes	|	species	|		|	
1159570	|	1159538	|	Larssonaphis	|	genus	|		|	
1159571	|	1159570	|	Larssonaphis obnubila	|	species	|		|	
1159572	|	1159538	|	Leptocallites	|	genus	|		|	
1159573	|	1159572	|	Leptocallites silutianensis	|	species	|		|	
1159575	|	1159538	|	Megalomytisites	|	genus	|		|	
1159576	|	1159575	|	Megalomytisites longitibiales	|	species	|		|	
1159577	|	1159538	|	Polychaitocallis	|	genus	|		|	
1159578	|	1159577	|	Polychaitocallis ovata	|	species	|		|	
1159581	|	1163933	|	Palaeosiphonini	|	tribe	|		|	
1159582	|	1159581	|	Palaeosiphon	|	genus	|		|	
1159583	|	1159582	|	Palaeosiphon hirsutum	|	species	|		|	
1159588	|	1159538	|	Aiceoninae	|	subfamily	|		|	
1159591	|	1159588	|	Aiceona	|	genus	|		|	
1159592	|	1159591	|	Aiceona (Subaiceona)	|	subgenus	|		|	
1159593	|	1159592	|	Aiceona (Subaiceona) manipurensis	|	species	|		|	
1159594	|	1159591	|	Aiceona (Aiceona)	|	subgenus	|		|	
1159595	|	1159594	|	Aiceona (Aiceona) longifestuca	|	species	|		|	
1159597	|	1159594	|	Aiceona (Aiceona) sexiarticulata	|	species	|		|	
1159598	|	1159594	|	Aiceona (Aiceona) actinodaphnis	|	species	|		|	
1159601	|	1159594	|	Aiceona (Aiceona) himalaica	|	species	|		|	
1159602	|	1159594	|	Aiceona (Aiceona) japonica	|	species	|		|	
1159603	|	1159594	|	Aiceona (Aiceona) longisetosa	|	species	|		|	
1159604	|	1159594	|	Aiceona (Aiceona) malayana	|	species	|		|	
1159605	|	1159594	|	Aiceona (Aiceona) osugii	|	species	|		|	
1159606	|	1159594	|	Aiceona (Aiceona) pallida	|	species	|		|	
1159607	|	1159594	|	Aiceona (Aiceona) paraosugii	|	species	|		|	
1159608	|	1159594	|	Aiceona (Aiceona) parvicornis	|	species	|		|	
1159609	|	1159594	|	Aiceona (Aiceona) pseudosugii	|	species	|		|	
