id	isExtinct	livingPeriod
1159959	FALSE	
1159960	FALSE	
1159961	FALSE	
1159962	FALSE	
1159963	FALSE	
1159965	FALSE	
1159966	FALSE	
1159967	FALSE	
1159968	FALSE	
1159969	FALSE	
1159970	FALSE	
1159971	FALSE	
1159972	FALSE	
1159973	FALSE	
1159974	FALSE	
1159975	FALSE	
1159976	FALSE	
1159977	FALSE	
1159978	FALSE	
1159979	FALSE	
1159980	FALSE	
1159981	FALSE	
1159982	FALSE	
1159983	FALSE	
1159984	FALSE	
1159985	FALSE	
1159986	FALSE	
1159987	FALSE	
1159988	FALSE	
1159989	FALSE	
1159990	FALSE	
1159991	FALSE	
1159992	FALSE	
1159993	FALSE	
1159994	FALSE	
1159995	FALSE	
1159996	FALSE	
1159997	FALSE	
1159998	FALSE	
1159999	FALSE	
1160000	FALSE	
1160001	FALSE	
1160002	FALSE	
1160003	FALSE	
1160004	FALSE	
1160005	FALSE	
1160006	FALSE	
1160007	FALSE	
1160008	FALSE	
1160009	FALSE	
1160010	FALSE	
1160011	FALSE	
1160012	FALSE	
1160013	FALSE	
1160014	FALSE	
1160015	FALSE	
1160016	FALSE	
1160017	FALSE	
1160018	FALSE	
1160019	FALSE	
1160020	FALSE	
1160021	FALSE	
1160022	FALSE	
1160023	FALSE	
1160024	FALSE	
1160025	FALSE	
1160026	FALSE	
1160027	FALSE	
1160028	FALSE	
1160029	FALSE	
1160030	FALSE	
1160031	FALSE	
1160032	FALSE	
1160033	FALSE	
1160034	FALSE	
1160035	FALSE	
1160036	FALSE	
1160037	FALSE	
1160038	FALSE	
1160039	FALSE	
1160040	FALSE	
1160041	FALSE	
1160042	FALSE	
1160043	FALSE	
1160044	FALSE	
1160045	FALSE	
1160046	FALSE	
1160047	FALSE	
1160048	FALSE	
1160049	FALSE	
1160050	FALSE	
1160051	FALSE	
1160052	FALSE	
1160053	FALSE	
1160054	FALSE	
1160055	FALSE	
1160056	FALSE	
1160057	FALSE	
1160058	FALSE	
1160059	FALSE	
1160060	FALSE	
1160061	FALSE	
1160062	FALSE	
1160063	FALSE	
1160064	FALSE	
1160065	FALSE	
1160066	FALSE	
1160067	FALSE	
1160068	FALSE	
1160069	FALSE	
1160070	FALSE	
1160071	FALSE	
1160072	FALSE	
1160073	FALSE	
1160074	FALSE	
1160075	FALSE	
1160076	FALSE	
1160077	FALSE	
1160078	FALSE	
1160079	FALSE	
1160080	FALSE	
1160081	FALSE	
1160082	FALSE	
1160083	FALSE	
1160084	FALSE	
1160085	FALSE	
1160086	FALSE	
1160087	FALSE	
1160088	FALSE	
1160089	FALSE	
1160090	FALSE	
1160091	FALSE	
1160092	FALSE	
1160093	FALSE	
1160094	FALSE	
1160095	FALSE	
1160096	FALSE	
1160097	FALSE	
1160098	FALSE	
1160099	FALSE	
1160100	FALSE	
1160101	FALSE	
1160102	FALSE	
1160103	FALSE	
1160104	FALSE	
1160105	FALSE	
1160106	FALSE	
1160107	FALSE	
1160108	FALSE	
1160109	FALSE	
1160110	FALSE	
1160111	FALSE	
1160112	FALSE	
1160113	FALSE	
1160114	FALSE	
1160115	FALSE	
1160116	FALSE	
1160117	FALSE	
1160118	FALSE	
1160119	FALSE	
1160120	FALSE	
1160121	FALSE	
1160122	FALSE	
1160123	FALSE	
1160124	FALSE	
1160125	FALSE	
1160126	FALSE	
1160127	FALSE	
1160128	FALSE	
1160129	FALSE	
1160130	FALSE	
1160131	FALSE	
1160132	FALSE	
1160133	FALSE	
1160134	FALSE	
1160135	FALSE	
1160136	FALSE	
1160137	FALSE	
1160138	FALSE	
1160139	FALSE	
1160140	FALSE	
1160141	FALSE	
1160142	FALSE	
1160143	FALSE	
1160144	FALSE	
1160145	FALSE	
1160146	FALSE	
1160147	FALSE	
1160148	FALSE	
1160149	FALSE	
1160150	FALSE	
1160151	FALSE	
1160152	FALSE	
1160153	FALSE	
1160154	FALSE	
1160155	FALSE	
1160156	FALSE	
1160157	FALSE	
1160158	FALSE	
1160159	FALSE	
1160160	FALSE	
1160161	FALSE	
1160162	FALSE	
1160163	FALSE	
1160164	FALSE	
1160165	FALSE	
1160166	FALSE	
1160167	FALSE	
1160168	FALSE	
1160169	FALSE	
1160170	FALSE	
1160171	FALSE	
1160172	FALSE	
1160173	FALSE	
1160174	FALSE	
1160175	FALSE	
1160176	FALSE	
1160177	FALSE	
1160178	FALSE	
1160179	FALSE	
1160180	FALSE	
1160181	FALSE	
1160182	FALSE	
1160183	FALSE	
1160184	FALSE	
1160185	FALSE	
1160186	FALSE	
1160187	FALSE	
1160188	FALSE	
1160189	FALSE	
1160190	FALSE	
1160191	FALSE	
1160192	FALSE	
1160193	FALSE	
1160194	FALSE	
1160195	FALSE	
1160196	FALSE	
1160197	FALSE	
1160198	FALSE	
1160199	FALSE	
1160200	FALSE	
1160201	FALSE	
1160202	FALSE	
1160203	FALSE	
1160204	FALSE	
1160205	FALSE	
1160206	FALSE	
1160207	FALSE	
1160208	FALSE	
1160209	FALSE	
1160210	FALSE	
1160211	FALSE	
1160212	FALSE	
1160213	FALSE	
1160214	FALSE	
1160215	FALSE	
1160216	FALSE	
1160217	FALSE	
1160218	FALSE	
1160219	FALSE	
1160220	FALSE	
1160221	FALSE	
1160222	FALSE	
1160223	FALSE	
1160224	FALSE	
1160225	FALSE	
1160226	FALSE	
1160227	FALSE	
1160228	FALSE	
1160229	FALSE	
1160230	FALSE	
1160231	FALSE	
1160232	FALSE	
1160233	FALSE	
1160234	FALSE	
1160235	FALSE	
1160236	FALSE	
1160237	FALSE	
1160238	FALSE	
1160239	FALSE	
1160240	FALSE	
1160241	FALSE	
1160242	FALSE	
1160243	FALSE	
1160244	FALSE	
1160245	FALSE	
1160246	FALSE	
1160247	FALSE	
1160248	FALSE	
1160249	FALSE	
1160250	FALSE	
1160251	FALSE	
1160252	FALSE	
1160253	FALSE	
1160254	FALSE	
1160255	FALSE	
1160256	FALSE	
1160257	FALSE	
1160258	FALSE	
1160259	FALSE	
1160260	FALSE	
1160261	FALSE	
1160262	FALSE	
1160263	FALSE	
1160264	FALSE	
1160265	FALSE	
1160266	FALSE	
1160267	FALSE	
1160268	FALSE	
1160269	FALSE	
1160270	FALSE	
1160271	FALSE	
1160272	FALSE	
1160273	FALSE	
