uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1220326	|	1220302	|	Culiciforma formosa	|	species	|		|	
1220327	|	1220303	|	Torrentopterum pallidum	|	species	|		|	
1220328	|	1220304	|	Maculopterum maculatum	|	species	|		|	
1220329	|	1220305	|	Villopterum villosum	|	species	|		|	
1220330	|	1220305	|	Villopterum proximum	|	species	|		|	
1220331	|	1220306	|	Sylvaprisca focaleata	|	species	|		|	
1220332	|	1220306	|	Sylvaprisca forta	|	species	|		|	
1220727	|	1220033	|	Bajanzhargalana	|	genus	|		|	
1220728	|	1220727	|	Bajanzhargalana magna	|	species	|		|	
1220730	|	1220018	|	Blattogryllus	|	genus	|		|	
1220731	|	1220730	|	Blattogryllus karatavlcus	|	species	|		|	
1220732	|	1220018	|	Baharellus	|	genus	|		|	
1220733	|	1220732	|	Baharellus lineatus	|	species	|		|	
1220734	|	1219980	|	Blattogryllulus	|	genus	|		|	
1220735	|	1220734	|	Blattogryllulus mongolicus	|	species	|		|	
1220736	|	1220734	|	Blattogryllulus lucidus	|	species	|		|	
1220737	|	1220056	|	Oecanthoperla	|	genus	|		|	
1220738	|	1220737	|	Oecanthoperla sibirica	|	species	|		|	
1220739	|	1220018	|	Parablattogryllus	|	genus	|		|	
1220740	|	1220739	|	Parablattogryllus obscurus	|	species	|		|	
1220741	|	1220018	|	Dorniella	|	genus	|		|	
1220742	|	1220741	|	Dorniella pulchra	|	species	|		|	
1220749	|	1220018	|	Anoblattogryllus	|	genus	|		|	
1220750	|	1220749	|	Anoblattogryllus fundatus	|	species	|		|	
1220751	|	1220730	|	Blattogryllus rasnitsyni	|	species	|		|	
1220764	|	1221510	|	Geinitzia	|	genus	|		|	
1220765	|	1221510	|	Fletchitzia	|	genus	|		|	
1220766	|	1220765	|	Fletchitzia picturata	|	species	|		|	
1220767	|	1221510	|	Shurabia	|	genus	|		|	
1220768	|	1220767	|	Shurabia ovata	|	species	|		|	
1220769	|	1220767	|	Shurabia angustata	|	species	|		|	
1220770	|	1220764	|	Geinitzia asiatica	|	species	|		|	
1220771	|	1220019	|	Megablattogryllus	|	genus	|		|	
1220772	|	1220771	|	Megablattogryllus magister	|	species	|		|	
1220773	|	1220771	|	Megablattogryllus austerus	|	species	|		|	
1220774	|	1220771	|	Megablattogryllus pinguis	|	species	|		|	
1220775	|	1220019	|	Mesoblattogryllus	|	genus	|		|	
1220776	|	1220775	|	Mesoblattogryllus intermedius	|	species	|		|	
1220778	|	1220779	|	Protoblattogryllus variabilis	|	species	|		|	
1220779	|	1220019	|	Protoblattogryllus	|	genus	|		|	
1220780	|	1220779	|	Protoblattogryllus zajsanicus	|	species	|		|	
1220781	|	1220775	|	Mesoblattogryllus abruptus	|	species	|		|	
1220782	|	1220779	|	Protoblattogryllus asiaticus	|	species	|		|	
1220783	|	1220018	|	Baharellinus	|	genus	|		|	
1220784	|	1220783	|	Baharellinus dimidiatus	|	species	|		|	
1220785	|	1220783	|	Baharellinus pectinatus	|	species	|		|	
1220786	|	1220783	|	Baharellinus madygensis	|	species	|		|	
1220787	|	1220018	|	Costatoviblatta	|	genus	|		|	
1220788	|	1220787	|	Costatoviblatta aenigmatosa	|	species	|		|	
1220789	|	1220787	|	Costatoviblatta conjuncta	|	species	|		|	
1220790	|	1220787	|	Costatoviblatta longipennis	|	species	|		|	
1220798	|	1220299	|	Lemmatophora delicosa	|	species	|		|	
1220799	|	1220299	|	Lemmatophora anomala	|	species	|		|	
1220800	|	1220299	|	Lemmatophora hirsuta	|	species	|		|	
1220801	|	1220299	|	Lemmatophora elongata	|	species	|		|	
1220802	|	1220300	|	Lisca minuta	|	species	|		|	
1220803	|	1220301	|	Artinska clara	|	species	|		|	
1220804	|	1220301	|	Artinska medialis	|	species	|		|	
1220805	|	1220301	|	Artinska gracilis	|	species	|		|	
1220806	|	1220301	|	Artinska pecta	|	species	|		|	
1220807	|	1220301	|	Artinska major	|	species	|		|	
1220808	|	1220301	|	Artinska extensa	|	species	|		|	
1220809	|	1220061	|	Estadia	|	genus	|		|	
1220810	|	1220809	|	Estadia elongata	|	species	|		|	
1220811	|	1220809	|	Estadia arcuata	|	species	|		|	
1220812	|	1220809	|	Estadia tenuis	|	species	|		|	
1220813	|	1220061	|	Lectrum	|	genus	|		|	
1220814	|	1220813	|	Lectrum anomalum	|	species	|		|	
1220815	|	1220061	|	Prosaites	|	genus	|		|	
1220816	|	1220815	|	Prosaites compactus	|	species	|		|	
1220817	|	1220815	|	Prosaites secundus	|	species	|		|	
1220840	|	1220018	|	Mallorcagryllus	|	genus	|		|	
1220841	|	1220840	|	Mallorcagryllus hispanicus	|	species	|		|	
1220842	|	1220787	|	Costatoviblatta similis	|	species	|		|	
1220843	|	1220019	|	Madygenocephalus	|	genus	|		|	
1220844	|	1220843	|	Madygenocephalus micropteron	|	species	|		|	
1220846	|	1220018	|	Permoblattogryllus	|	genus	|		|	
1220847	|	1220846	|	Permoblattogryllus praecox	|	species	|		|	
1220862	|	1220779	|	Protoblattogryllus nedubrovensis	|	species	|		|	
1220867	|	1220783	|	Baharellinus umbrosus	|	species	|		|	
1220868	|	1219995	|	Chaulioditidae	|	family	|		|	
1220869	|	1220868	|	Chauliodites	|	genus	|		|	
1220870	|	1220869	|	Chauliodites picteti	|	species	|		|	
1220871	|	1220868	|	Triadosialis	|	genus	|		|	
1220872	|	1220871	|	Triadosialis zinkeni	|	species	|		|	
1220873	|	1220869	|	Chauliodites anisicus	|	species	|		|	
1220874	|	1220741	|	Dorniella apectinata	|	species	|		|	
1220875	|	1220741	|	Dorniella diluta	|	species	|		|	
1220876	|	1220741	|	Dorniella elcanoides	|	species	|		|	
1220877	|	1220741	|	Dorniella ovalis	|	species	|		|	
1220878	|	1220018	|	Embigryllus	|	genus	|		|	
1220879	|	1220878	|	Embigryllus shcherbakovi	|	species	|		|	
1220880	|	1220019	|	Megakhosarodes	|	genus	|		|	
1220881	|	1220880	|	Megakhosarodes vosgesicus	|	species	|		|	
1220882	|	1220023	|	Palaeomesorthopteron	|	genus	|		|	
1220883	|	1220882	|	Palaeomesorthopteron pullus	|	species	|		|	
1220884	|	1220018	|	Vosgesopterum	|	genus	|		|	
1220885	|	1220884	|	Vosgesopterum arzvillerensis	|	species	|		|	
1220886	|	1219980	|	Blattogryllopterida	|	suborder	|		|	
1220887	|	1220018	|	Duoduo	|	genus	|		|	
1220888	|	1220887	|	Duoduo qianae	|	species	|		|	
1220889	|	1220783	|	Baharellinus dilaceratus	|	species	|		|	
1220890	|	1220869	|	Chauliodites kitshmengensis	|	species	|		|	
1220891	|	1220869	|	Chauliodites nedubrovensis	|	species	|		|	
1220892	|	1220868	|	Dvinopedes	|	genus	|		|	
1220893	|	1220892	|	Dvinopedes salariovensis	|	species	|		|	
1220894	|	1220868	|	Klyazmia	|	genus	|		|	
1220895	|	1220894	|	Klyazmia karasevi	|	species	|		|	
1220896	|	1220038	|	Kuplya	|	genus	|		|	
1220897	|	1220896	|	Kuplya minutissima	|	species	|		|	
1220898	|	1220880	|	Megakhosarodes borealis	|	species	|		|	
1220899	|	1220880	|	Megakhosarodes tensilis	|	species	|		|	
1220900	|	1220868	|	Parachauliodites	|	genus	|		|	
1220901	|	1220900	|	Parachauliodites orthopteroides	|	species	|		|	
1220910	|	1219988	|	Sigmophlebia rugulosa	|	species	|		|	
1220911	|	1220020	|	Permofossilis	|	genus	|		|	
1220912	|	1220911	|	Permofossilis commasticatus	|	species	|		|	
1220914	|	1220019	|	Megakhosara	|	genus	|		|	
1220915	|	1220019	|	Megakhosarina	|	genus	|		|	
1220916	|	1220915	|	Megakhosarina explicata	|	species	|		|	
1220918	|	1220019	|	Blattokhosara	|	genus	|		|	
1220919	|	1220918	|	Blattokhosara minuscula	|	species	|		|	
1220921	|	1220032	|	Kargalella	|	genus	|		|	
1220923	|	1220921	|	Kargalella subcostalis	|	species	|		|	
1220924	|	1220921	|	Kargalella gibbosa	|	species	|		|	
1220925	|	1220869	|	Chauliodites mongolicus	|	species	|		|	
1220926	|	1220021	|	Ideliopsina	|	genus	|		|	
1220927	|	1220926	|	Ideliopsina nana	|	species	|		|	
1220928	|	1220926	|	Ideliopsina ornata	|	species	|		|	
1220929	|	1220926	|	Ideliopsina ruginosa	|	species	|		|	
1220930	|	1220926	|	Ideliopsina stupenda	|	species	|		|	
1220931	|	1220926	|	Ideliopsina kenderlykensis	|	species	|		|	
1220932	|	1220043	|	Triassoprobnis	|	genus	|		|	
1220933	|	1220932	|	Triassoprobnis humilis	|	species	|		|	
1220934	|	1219980	|	Yontala	|	genus	|		|	
1220935	|	1220934	|	Yontala camura	|	species	|		|	
1220936	|	1220869	|	Chauliodites afonini	|	species	|		|	
1220937	|	1220869	|	Chauliodites gomankovi	|	species	|		|	
