id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1172281	1172281	urn:lsid:Embioptera.speciesfile.org:TaxonName:186	1172281	1172278	Aposthonia borneensis	Hagen. 1885. Monograph of the Embidina. The Canadian Entomologist 17(8):141-155	species	(Hagen, 1885)	valid			2015-12-02T11:40:00
1172282	1172282	urn:lsid:Embioptera.speciesfile.org:TaxonName:188	1172281	1172278	Aposthonia vosseleri	Krauss. 1911. Monographie der Embien. Zoologica 60:1-78	species	Krauss, 1911	junior synonym			2015-12-02T11:40:00
1172283	1172283	urn:lsid:Embioptera.speciesfile.org:TaxonName:184	1172283	1172278	Aposthonia oceania	Ross. 1951. A new species of Embioptera from Oceania. Proceedings of the Hawaiian Entomological Society 14:307-310	species	(Ross, 1951)	valid			2015-12-02T11:40:00
1172284	1172284	urn:lsid:Embioptera.speciesfile.org:TaxonName:182	1172284	1172278	Aposthonia micronesiae	Ross. 1955. Insects of Micronesia: Embioptera. Insects of Micronesia 8(1):1-8	species	(Ross, 1955)	valid			2015-12-02T11:40:00
1172285	1172285	urn:lsid:Embioptera.speciesfile.org:TaxonName:171	1172285	1172223	Haploembia	Verhoeff. 1904. Zur Vergleichenden Morphologie und Systematik der Embiiden, zugleich 3. Beitrag zur Kenntnis des Thorax der Insekten. Nova Acta Abhandlungen der Kaiserlichen Leopoldinisch-Carolinischen Deutschen Akademie der Naturforscher (Nova Acta Acad. Leop. Carol.) 82(2):141-205	genus	Verhoeff, 1904	valid			2015-12-02T11:40:00
1172286	1172286	urn:lsid:Embioptera.speciesfile.org:TaxonName:179	1172285	1172223	Gynembia	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):629-676	genus	Ross, 1940	junior synonym			2015-12-02T11:40:00
1172287	1172287	urn:lsid:Embioptera.speciesfile.org:TaxonName:177	1172285	1172223	Embia (Dityle)	Friederichs. 1907. Zur Systeniatik der Embiiden. Verhandlungen der kaiserlich-königlichen zoologischen-botanischen Gesellschaft in Wien (Verh. zool-bot. Ges. Wien.) 57:270-175	genus	Friederichs, 1907	junior synonym			2015-12-02T11:40:00
1172288	1172288	urn:lsid:Embioptera.speciesfile.org:TaxonName:175	1172288	1172285	Haploembia tarsalis	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):629-676	species	(Ross, 1940)	valid			2015-12-02T11:40:00
1172289	1172289	urn:lsid:Embioptera.speciesfile.org:TaxonName:173	1172289	1172285	Haploembia solieri	Rambur. 1842. Névroptères. Histoire naturelle des insectes, Librairie Encyclopédique de Roret, Paris 534 pp.	species	(Rambur, 1842)	valid			2015-12-02T11:40:00
1172290	1172290	urn:lsid:Embioptera.speciesfile.org:TaxonName:159	1172290	1171736	Notoligotomidae	Davis. 1940. Family Classification of the Order Embioptera. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):677-682	family	Davis, 1940	valid			2015-12-02T11:40:00
1172291	1172291	urn:lsid:Embioptera.speciesfile.org:TaxonName:163	1172291	1172290	Notoligotominae	Davis. 1940. Family Classification of the Order Embioptera. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):677-682	subfamily	Davis, 1940	valid			2015-12-02T11:40:00
1172292	1172292	urn:lsid:Embioptera.speciesfile.org:TaxonName:164	1172292	1172291	Notoligotoma	Davis. 1936. Studies in Australian Embioptera. Part I. Systematics. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 61:229-253, 7 figs.	genus	Davis, 1936	valid			2015-12-02T11:40:00
1172293	1172293	urn:lsid:Embioptera.speciesfile.org:TaxonName:166	1172293	1172292	Notoligotoma hardyi	Friederichs. 1914. A new species of embiid from West Australia. Records of the Western Australian Museum (Rec. West. Austral. Mus.) 1:241-243	species	(Friederichs, 1914)	valid			2015-12-02T11:40:00
1172294	1172294	urn:lsid:Embioptera.speciesfile.org:TaxonName:165	1172294	1172292	Notoligotoma nitens	Davis. 1936. Studies in Australian Embioptera. Part I. Systematics. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 61:229-253, 7 figs.	species	Davis, 1936	valid			2015-12-02T11:40:00
1172295	1172295	urn:lsid:Embioptera.speciesfile.org:TaxonName:160	1172295	1172290	Burmitembiinae	Engel & Grimaldi. 2006. The earliest webspinners (Insecta, Embiodea). American Museum Novitates 3514:1-15	subfamily	Engel & Grimaldi, 2006	valid			2014-02-28T15:38:00
1172296	1172296	urn:lsid:Embioptera.speciesfile.org:TaxonName:161	1172296	1172295	Burmitembia	Cockerell. 1919. Two interesting insects in burmese amber. The Entomologist 52:193-195	genus	Cockerell, 1919	valid			2013-07-20T16:40:00
1172297	1172297	urn:lsid:Embioptera.speciesfile.org:TaxonName:162	1172297	1172296	Burmitembia venosa	Cockerell. 1919. Two interesting insects in burmese amber. The Entomologist 52:193-195	species	Cockerell, 1919	valid			2013-07-20T16:40:00
1172298	1172298	urn:lsid:Embioptera.speciesfile.org:TaxonName:156	1172298	1171736	Embonychidae	Navás. 1917. Néuroptères de l'Indo-Chine. Insecta Rennes 7:8-17	family	Navás, 1917	valid			2015-12-02T11:40:00
1172299	1172299	urn:lsid:Embioptera.speciesfile.org:TaxonName:157	1172299	1172298	Embonycha	Navás. 1917. Néuroptères de l'Indo-Chine. Insecta Rennes 7:8-17	genus	Navás, 1917	valid			2015-12-02T11:40:00
1172300	1172300	urn:lsid:Embioptera.speciesfile.org:TaxonName:158	1172300	1172299	Embonycha interrupta	Navás. 1917. Néuroptères de l'Indo-Chine. Insecta Rennes 7:8-17	species	Navás, 1917	valid			2015-12-02T11:40:00
1172301	1172301	urn:lsid:Embioptera.speciesfile.org:TaxonName:155	1171736		Embidina		order		synonym			2015-12-02T11:40:00
1172302	1172302	urn:lsid:Embioptera.speciesfile.org:TaxonName:152	1172302	1171736	Sorellembiidae	Engel & Grimaldi. 2006. The earliest webspinners (Insecta, Embiodea). American Museum Novitates 3514:1-15	family	Engel & Grimaldi, 2006	valid			2013-07-20T16:40:00
