uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1171980	|	1171978	|	Berlandembia berlandi	|	species	|		|	
1171981	|	1171978	|	Berlandembia errans	|	species	|		|	
1171982	|	1171962	|	Odontembia	|	genus	|		|	
1171983	|	1171982	|	Odontembia spinosa	|	species	|		|	
1171984	|	1171962	|	Dinembia	|	genus	|		|	
1171985	|	1171984	|	Dinembia ferruginea	|	species	|		|	
1171986	|	1171962	|	Parachirembia	|	genus	|		|	
1171987	|	1171986	|	Parachirembia apicata	|	species	|		|	
1171988	|	1171986	|	Parachirembia brunnea	|	species	|		|	
1171989	|	1171962	|	Macrembia	|	genus	|		|	
1171990	|	1171989	|	Macrembia lunaris	|	species	|		|	
1171991	|	1171962	|	Cleomia	|	genus	|		|	
1171992	|	1171991	|	Cleomia guareschii	|	species	|		|	
1171993	|	1171962	|	Parthenembia	|	genus	|		|	
1171994	|	1171993	|	Parthenembia reclusa	|	species	|		|	
1171995	|	1171962	|	Machadoembia	|	genus	|		|	
1171996	|	1171995	|	Machadoembia angolica	|	species	|		|	
1171997	|	1171995	|	Machadoembia arcuata	|	species	|		|	
1171998	|	1171962	|	Enveja	|	genus	|		|	
1171999	|	1171998	|	Enveja bequaerti	|	species	|		|	
1172000	|	1171962	|	Embia	|	genus	|		|	
1172001	|	1172000	|	Embia sinai	|	species	|		|	
1172002	|	1172000	|	Embia nigriceps	|	species	|		|	
1172003	|	1172000	|	Embia brevispina	|	species	|		|	
1172004	|	1172000	|	Embia asmarae	|	species	|		|	
1172005	|	1172000	|	Embia alomatae	|	species	|		|	
1172006	|	1172000	|	Embia shoa	|	species	|		|	
1172007	|	1172000	|	Embia conula	|	species	|		|	
1172008	|	1172000	|	Embia nigrula	|	species	|		|	
1172009	|	1172000	|	Embia adenensis	|	species	|		|	
1172010	|	1172000	|	Embia attenuata	|	species	|		|	
1172011	|	1172000	|	Embia lesnei	|	species	|		|	
1172012	|	1172000	|	Embia contorta	|	species	|		|	
1172013	|	1172000	|	Embia sinuosa	|	species	|		|	
1172014	|	1172000	|	Embia maroccana	|	species	|		|	
1172015	|	1172000	|	Embia mauritanica	|	species	|		|	
1172017	|	1172000	|	Embia tyrrhenica	|	species	|		|	
1172018	|	1172000	|	Embia ramburi	|	species	|		|	
1172019	|	1172000	|	Embia biroi	|	species	|		|	
1172020	|	1172000	|	Embia nuragica	|	species	|		|	
1172021	|	1172000	|	Embia amadorae	|	species	|		|	
1172022	|	1172000	|	Embia fuentei	|	species	|		|	
1172023	|	1172000	|	Embia larachensis	|	species	|		|	
1172024	|	1172000	|	Embia algerica	|	species	|		|	
1172025	|	1172000	|	Embia lecerfi	|	species	|		|	
1172026	|	1172000	|	Embia silvestrii	|	species	|		|	
1172027	|	1172000	|	Embia lucasi	|	species	|		|	
1172029	|	1172000	|	Embia pallida	|	species	|		|	
1172030	|	1172000	|	Embia girolamii	|	species	|		|	
1172031	|	1172000	|	Embia collariger	|	species	|		|	
1172032	|	1172000	|	Embia minor	|	species	|		|	
1172033	|	1172000	|	Embia dobhali	|	species	|		|	
1172034	|	1172000	|	Embia tartara	|	species	|		|	
1172035	|	1172000	|	Embia rabaulti	|	species	|		|	
1172038	|	1172000	|	Embia savignii	|	species	|		|	
1172042	|	1171962	|	Electroembia	|	genus	|		|	
1172043	|	1172042	|	Electroembia antiqua	|	species	|		|	
1172044	|	1171962	|	Lithembia	|	genus	|		|	
1172045	|	1172044	|	Lithembia florissantensis	|	species	|		|	
1172047	|	1171962	|	Chirembia	|	genus	|		|	
1172048	|	1172047	|	Chirembia xanthocera	|	species	|		|	
1172049	|	1172047	|	Chirembia sulcata	|	species	|		|	
1172050	|	1172047	|	Chirembia micropallida	|	species	|		|	
1172051	|	1172047	|	Chirembia massawae	|	species	|		|	
1172052	|	1172047	|	Chirembia yemenae	|	species	|		|	
1172053	|	1172047	|	Chirembia alomatae	|	species	|		|	
1172054	|	1172047	|	Chirembia arusi	|	species	|		|	
1172055	|	1172047	|	Chirembia leechi	|	species	|		|	
1172056	|	1172047	|	Chirembia baringoa	|	species	|		|	
1172057	|	1172047	|	Chirembia bourgi	|	species	|		|	
1172059	|	1171962	|	Acrosembia	|	genus	|		|	
