uid	|	parent_uid	|	name	|	rank	|	
bf4fe034-4e74-4cce-b828-8f03c6ec09d8	|	f220b2f5-6dd4-47e5-8526-3ad4b83e3d37	|	Synergistaceae	|	family	|	
bf546f23-0bae-48e7-b90b-ad9045ac1909	|	30f6a06d-83e1-4e7d-8217-f0e48b6b3dd3	|	Polypocephalidae	|	family	|	
bf55795d-67ab-48c2-8ba6-acf7b87cd777	|	e8de5416-9756-4d13-abdd-8a32bbe64542	|	Onocleaceae	|	family	|	
bf58acbf-8578-4db6-80ae-c33c154f6988	|	139cd557-0fd6-4fbf-a27f-83e652844e28	|	Monotremata	|	order	|	
bf5cd9ec-4136-41aa-a53f-cfb0dd30e690	|	01755905-b8f2-47a6-bb10-c4f8972cb140	|	Carditidae	|	family	|	
bf5d02cb-8836-4ed3-b356-9cdd6d83cf48	|	07ab672c-569c-4fd6-97b4-0e285fe39d66	|	Caryophanaceae	|	family	|	
bf5e897a-8943-4e12-aebd-d14314a0c864	|	0dd037ba-748f-4c35-bdd5-11ddd436fb7b	|	Tomosvaryellini	|	tribe	|	
bf5ff35c-36f7-45fd-823d-8f0743ad7585	|	f716ea53-c787-4b86-9ff3-4b9993596ea3	|	Batrachoididae	|	family	|	
bf60f1ed-9bb9-4a24-a7df-255fc6733ce8	|	f5adbc8e-1107-40fd-a7f5-dcdd054dc544	|	Abrsiidae	|	family	|	
bf62bbab-f2c0-415e-ae09-dec795a93351	|	156492d5-1f75-4943-9e33-16858799cd4f	|	Tuphellidae	|	family	|	
bf656a6e-637f-48eb-ae3b-ab26a86e56e1	|	87f770d6-355b-4b4c-acc8-edc6fcebad7f	|	Meranoplini	|	tribe	|	
bf683cba-41eb-4d09-98dd-b86c1e89394c	|	dfc21749-474c-4c9b-ac9f-56ea1b87059c	|	Glyptopleuridae	|	family	|	
bf68c6bf-2e7c-4ec4-82ff-bd761fab88c8	|	b231917b-ae5d-4658-a1b9-f2533af25211	|	Upupidae	|	family	|	
bf6ba332-7edb-4396-b8a4-10e016880575	|	4a2d1689-c776-4b12-9c5c-29eed1e60bbe	|	Lophioneurida	|	order	|	
bf6e677b-e215-4b39-a0e1-49cfac9df0b6	|	34465689-7a7f-4c66-be1f-f99c1b75a9d1	|	Leptomedusae	|	suborder	|	
bf6f9f58-54b7-409b-aaf3-ef70a3b851ac	|	1cd7b1f9-296d-42f7-85c1-39af0763c1b8	|	Suillineae	|	suborder	|	
bf724f10-e881-4bd1-a511-5f9c510273a7	|	48968367-0570-4b1b-89b8-b94cd161b170	|	Bruniaceae	|	family	|	
bf73698c-b013-448d-a21e-d56f8d663bed	|	b9a95d3b-7b5d-4e98-aeba-71b28a6c6926	|	Lutevanaphididae	|	family	|	
bf761c28-9a81-4d13-a1db-4f1bad30b83e	|	570967d4-ff9f-4a95-ab11-1ae4269c76f5	|	Himalusini	|	tribe	|	
bf76da03-b1c2-4e3b-9daa-59b0e11ae560	|	62f5d2b0-6f86-4a6a-b883-e20cac3717e1	|	Paradrepanophoridae	|	family	|	
bf789381-a7b4-4742-af53-8f91b55f44bd	|	26618147-b122-4b9e-a447-636b341bda8b	|	Brachiosauridae	|	family	|	
bf79b22a-f81d-4f17-adf5-1d72fd28032a	|	0e05aa94-79fe-46be-a8bd-3cae2aa864e2	|	Corellidae	|	family	|	
bf7e0d64-094e-47a3-ab4e-35e621271223	|	4f3a5c4e-5a62-4081-833f-f96613ac6dbd	|	Yridaceae	|	family	|	
bf82805a-e1b7-49f5-9385-2614a55f4a43	|	1debbc63-9c06-4b6b-a587-e2245d755062	|	Carinacyathidae	|	family	|	
bf843474-26de-4cd1-b648-cce3c3f9069b	|	0b91729a-24ea-4042-aa28-2369c8e39ee9	|	Callichromini	|	tribe	|	
bf873b04-d4e1-43f7-8953-e418abb1952c	|	527b0186-e574-412c-9767-336d2c6ad36a	|	Pachypsolidae	|	family	|	
bf87849b-8e61-4fa1-a5bc-9e0c4800f054	|	8694e0c9-50ad-4fbb-b28b-a2eb54a4a2e1	|	Olpidiopsidaceae	|	family	|	
bf88b6f1-fb2b-4399-a23f-b3bd7682bf89	|	5fa68a52-d5eb-400c-bdce-8b1d862ad00e	|	Bateidae	|	family	|	
bf89f4ad-0446-4fcb-af3b-b9134dcb24b9	|	fd569547-1040-4a4a-a6b9-86146d6d615a	|	Codonorchidoideae	|	subfamily	|	
bf8ad8c0-d9ce-413f-b468-61d36f446f52	|	410e6e9e-538b-4f93-86a6-809906f5d96f	|	Saukiandidae	|	family	|	
bf8c7019-c70a-45b4-bb25-6901f37c2cc5	|	cd335b93-7dbf-4cba-8795-2a30bc0f2dd5	|	Megazostrodontidae	|	family	|	
bf8d8c7e-dafb-4b33-ac35-e8c84546d4aa	|	6623f9d8-c0ba-4a10-8541-114474ff762d	|	Bastianiidae	|	family	|	
bf8ec503-9435-4302-bdcc-b7bd52dcab88	|	7c2eebb4-6a39-40c6-8477-a0b05c7483f7	|	Nematistiidae	|	family	|	
bf93d365-800c-49cb-ad47-2003409f1f9e	|	b4a2fb75-7ca5-4793-b150-cef6d6f97d67	|	Azeliini	|	tribe	|	
bf973877-25a8-442c-ad73-a2134d9afcfe	|	55381705-9dac-42a5-bbee-29853c47037f	|	Muscinae	|	subfamily	|	
bf982098-4e1b-4927-8fac-457ac74ddca8	|	9b3fd70e-ba5d-43d0-92e1-e9dd93147c17	|	Simenchelyinae	|	subfamily	|	
bf9dc91a-4ad7-4e81-894b-f8b1ef58baee	|	d25eaf52-5640-4f0f-8ead-01ab13beaabf	|	Brevitentoria	|	infraorder	|	
bfa118b6-3264-4ba0-a35c-ca908a52b18b	|	bd041030-3cec-4ab0-8a29-1d6655c66a12	|	Furidae	|	family	|	
bfa3350b-816d-4089-ba79-fcf4759f1f28	|	ff6a79dd-631d-46c4-a84e-543073b4ed6a	|	Derbyiidae	|	family	|	
bfa6ef46-d418-483c-bc91-537d9a2e1a23	|	b1503b14-85a8-4497-8a36-0a2bd0d13e67	|	Notostigmophora	|	subclass	|	
bfa99f09-13bb-4690-a344-91b53e2019a9	|	8be20c34-1c5f-4ad0-84a0-b74200e8491e	|	Clinostomatidae	|	family	|	
bfabdcb4-62f1-4d07-b9c9-57dee0dded26	|	05f8a719-d106-4130-9f1e-3674cf03fa4a	|	Centrolophidae	|	family	|	
bfac6c94-39e8-49c2-9c16-e29390afc4c1	|	a44501ac-da67-4960-8007-9b95fb1f3465	|	Progynotaeniidae	|	family	|	
bfad207b-6235-422f-a1dc-8d218b7a87c2	|	ca1d14dd-d0b2-499b-9ad5-218ee36f1c80	|	Kamakidae	|	family	|	
bfae39df-5c98-4461-9264-04243aecee27	|	b41e815a-17c2-4ee2-a500-55fa032d5ad3	|	Urnatopteridaceae	|	family	|	
bfaf98ae-6e40-4aaa-a285-77cc94360c25	|	5d9a4a4f-472e-4163-9fff-78e17b10ee5a	|	Seymouriidae	|	family	|	
bfb033b6-66b1-42b1-8189-fb67723c2bdb	|	581c20d6-fd2a-4306-bfe1-68821687a6e7	|	Megeremaeidae	|	family	|	
bfb2f683-36bc-485b-b9c3-396104ca962d	|	a77dc40a-04bb-4c6c-9157-34644e30e885	|	Ambloblattidae	|	family	|	
bfb355e5-8327-42bd-98f3-677fe27641c4	|	2f8940da-b67d-44a4-b263-3584554d8f7c	|	Lophopidae	|	family	|	
bfb7ba54-8794-4e6b-8622-e23dd5d24123	|	38d9d4af-c3e7-4ea0-853b-1007e8352ea8	|	Calliodentaliidae	|	family	|	
bfb83e34-d7a9-45cf-9b28-2bfab7f4a076	|	d661db29-3024-408e-8e19-a9a8c944c412	|	Cyrtaucheniidae	|	family	|	
bfbad91e-dd89-4b0c-9101-3d60a7473a2c	|	db13216f-885a-4644-94a4-560e52e27c8f	|	Tetraphyllidea	|	order	|	
bfbbb9a6-19fa-4bca-80a5-1c6eab472e54	|	83fce383-9c89-493d-92ab-eddd986a56ed	|	Ceratocoryaceae	|	family	|	
bfbc3b81-2504-44fb-b5e4-94d837f45bec	|	3995f676-2f03-4a7c-bacb-e5e69dd902b6	|	Euzonosomatidae	|	family	|	
bfbceb0d-eed8-4939-b11b-d31a008e3e5c	|	03cd03aa-25c9-4d05-8721-02d32dc5ee8a	|	Antonbruunidae	|	family	|	
bfbd4be3-42b8-4992-b274-abffc15cb0b1	|	16c1691f-c515-41aa-bab0-3deb6258678d	|	Fordillidae	|	family	|	
bfbd5b86-c0a4-486d-b71e-1d77a40143cf	|	9364d947-5949-4b08-8120-b7fe412adefc	|	Rhopalonematidae	|	family	|	
bfc0676c-dbc6-400a-841c-7de2ab37e276	|	1cd7b1f9-296d-42f7-85c1-39af0763c1b8	|	Sclerogastraceae	|	family	|	
bfc0f931-1e03-454f-b282-943922eae485	|	3ebd6e91-1a03-42f6-99c4-8f9e08b741fe	|	Eupodiscales	|	order	|	
bfcaa70d-07fd-43a8-a960-a3c812fd34f0	|	ea542a33-e013-45d1-b3cd-b2e3fa86f99a	|	Polydispyrenia	|	family	|	
bfcf4165-9a2c-4af8-b4a6-d33ccab4a4d2	|	bb06dd46-259f-4aac-9cca-6a18c8e0e4da	|	Stromatidiidae	|	family	|	
bfd43778-8c6a-48cd-9f6a-035377fa0aa4	|	3a805ac2-8109-43f5-9ff2-b8466cae7053	|	Aphelenchoididae	|	family	|	
bfdc421a-814a-4095-84ca-af7f456b5beb	|	491454c4-6a32-4fdf-8c74-46bdda5fe3d0	|	Balistoidei	|	suborder	|	
bfdffe3b-5b33-4eee-b447-c9dc99bfc870	|	24633ce2-30bf-4fcd-9f36-4eec73ec1dde	|	Aphidinae	|	subfamily	|	
bfe19ff1-963e-42cb-855b-2dc3d7ede209	|	994c0286-ece2-4130-8869-8f7d7e5a0be0	|	Trochodendrales	|	order	|	
bfe2e440-be96-480e-a9bc-84d2f055ae52	|	e8f0991c-dc64-48fb-b8a5-904ad3fa5e93	|	Coscinodiscophyceae	|	class	|	
bfe4e14f-a0f0-41a6-8005-72bb914817ca	|	f30f01f0-d71b-46df-b618-89f3d4c23a69	|	Philinoglossoidea	|	superfamily	|	
bfec6731-ceaf-45fe-afe2-81a70f21b61e	|	5ba13d81-13d5-404c-b63a-dca6e4b684cc	|	Amilnedwardsiidae	|	family	|	
bfef5a4d-0d50-413f-971a-20473f7928a8	|	2f697053-7b86-4359-b882-34762fd78284	|	Chonostrophiidae	|	family	|	
bfef6273-0c4d-4308-83da-d2b2a12c6ca2	|	ecff0869-4425-4d03-8bb8-c4c5645c1c8f	|	Megalosauroidea	|	clade	|	
bff25105-3486-47ef-86f2-0b29d64ab042	|	02f6376f-2999-465f-8939-4e6232069710	|	Geophilidae	|	family	|	
bff2ebbf-1d84-4c85-b9f7-3614abc16042	|	42553c3f-f47e-4d8a-b74c-e343ac5803b0	|	Anaerolineaceae	|	family	|	
bff5d256-f960-4224-89d6-317eecff0160	|	c1a69ae7-3358-45cf-a8f5-21e9eb7d39f7	|	Laganidae	|	family	|	
bff74cb1-929a-4014-a6eb-c0d2a8ee8dd9	|	14fea4be-92ad-46c4-a2bd-28f3d8d57c9f	|	unplaced extinct Arachnida	|	polyphyletic group	|	
bffa4539-3cfc-42f0-9cae-64944d8778fd	|	317a4e23-ac87-4587-987f-83943c693f05	|	Platysporina	|	suborder	|	
bffc42f2-2dfe-4662-bd18-89e38697594b	|	5a89b1bb-aa20-455a-bc8a-9ec861c99915	|	Christensenellaceae	|	family	|	
bffd4a4f-10ec-48c8-8656-06d082aa2472	|	14fea4be-92ad-46c4-a2bd-28f3d8d57c9f	|	Pseudoscorpiones	|	order	|	
c000d8ec-c43b-48db-8f20-02339e67fea2	|	1f060c8e-2c2c-405f-9bd3-447b12cf51c7	|	Stylochidae	|	family	|	
c002a61b-8bd6-47e7-8572-62e28227909d	|	0302e5fe-eea5-42e5-be0f-74ff920592ad	|	Paguroidea	|	superfamily	|	
c005e415-a655-40be-b7c0-a7658fbda606	|	286d3c2d-2a9c-481e-a3dc-c966ece7baeb	|	Cheilocephalidae	|	family	|	
c00a137e-eb6e-4d87-a618-b0dc5c39284a	|	a0873768-6c33-4429-9d93-aa0a5bb81709	|	Nematocarcinidae	|	family	|	
c00a2035-a41f-41a4-b6e9-14a82ae16278	|	e951c758-2a3b-4f0d-b256-6f379a42a42e	|	Eomeropidae	|	family	|	
c00af115-d7a6-4054-9da8-14bb444cf083	|	d6d0f943-d3d9-44ea-a274-0b85550c84eb	|	Bathocytheridae	|	family	|	
c00c421f-10e5-447b-b752-2c306a2790ba	|	ee513fcb-1214-43e3-9770-d5286d14ca0b	|	Idiosepiidae	|	family	|	
c00f61aa-4912-4167-83b9-f06b79c113b1	|	61acba98-531e-439c-88d3-ed489c212c98	|	Apistobranchidae	|	family	|	
c0100f2d-1443-401c-bbe2-1190e45fa32a	|	6fb0e558-b268-4eb8-a0ab-238c1f5b89ef	|	Edopoidea	|	order	|	
c011455b-3a94-429e-b341-0bf9022fe7a3	|	2f701cde-ce55-41e0-9c83-4eab53672d1e	|	Centromochlinae	|	subfamily	|	
c013d8fa-57ee-46b2-b361-f833e1be3e13	|	c8446654-a6dc-4b43-b5e6-4ec84f09a585	|	Cryptocephalinae	|	subfamily	|	
c0154bcd-0693-4b83-8db5-e45981ede4df	|	c6f98613-33f0-4c15-93b4-1160d292be58	|	Annesorhizeae	|	tribe	|	
c015bbfd-c2c9-4dd5-85cf-bb35ba390bae	|	dd8034f6-fd59-4b42-aab4-9c935a180e24	|	Japonoliriaceae	|	family	|	
c0165be5-67ad-43af-a0c4-1c5f298d5082	|	2db51de7-a42a-458c-bb8b-f9ec87c420d4	|	Novitatidae	|	family	|	
c0182941-3329-4582-9f7e-db5c2abcc4ca	|	c0183dfa-c89d-4026-af1e-bc1500d61722	|	Pyramimonadaceae	|	family	|	
c0183dfa-c89d-4026-af1e-bc1500d61722	|	db708f62-987e-4762-a3bc-0f342cb2f9a9	|	Pyramimonadales	|	order	|	
c0202163-15ea-4ca5-9da7-4d620e192537	|	e1330f80-8f0c-4599-86d7-45f58fb099cb	|	Ardeidae	|	family	|	
c02045ad-0eb3-4b6c-9426-7719d7ecb0fe	|	f838656f-6402-4787-ac09-a33bd10792df	|	Rapateaceae	|	family	|	
c02095f6-2e7e-41db-83d9-4e7b9749b78a	|	f3ec3424-8ff3-407c-ab0b-6bc5f5cdd8c3	|	Diochlistinae	|	subfamily	|	
c021571a-90a3-4fe6-a991-343677e1e577	|	e14e1538-0893-46b8-b726-225be992c3ea	|	Lichida	|	order	|	
c02a9fcb-d24b-4c20-8e68-a0f854b0f759	|	6225ae81-03cb-4150-9904-96ae95e81e71	|	Delphinulopsidae	|	family	|	
c02b3a94-7d15-44b3-b582-73c083bacf02	|	1eb1c33d-aa25-484b-9bab-8455eedb9e25	|	Gelechiinae	|	subfamily	|	
c02cb49d-2ab0-4a96-9eb1-c83c0c155900	|	7518f87c-94f4-4f14-a38d-6c82bbfb01e4	|	Sebastolobinae	|	subfamily	|	
c02d803a-bf2d-4867-9377-2e472368dc4d	|	aec8552e-f064-44e9-b0d9-e447d0bf59be	|	Cinchoneae	|	tribe	|	
c031f946-98b1-4607-aa3c-4cdb809c3165	|	8404b3a2-53fa-4df0-8855-4fef7a40fbec	|	Adeleidae	|	family	|	
c0335a1f-618c-4ee6-bc74-d2d74f2a637d	|	a5a76c7b-2112-4640-b589-69641c10003d	|	Metateratocephalinae	|	subfamily	|	
c03495cf-09fe-4c4e-bf77-6644e11fd783	|	e633d6fa-2ff4-4d51-a42a-c23c1a340cd2	|	Asteroschematidae	|	family	|	
c037d44f-aa78-445e-ad55-0585cbb4c960	|	9045f8b0-ee5d-4dcb-8645-729029e6b6c2	|	Costacaridae	|	family	|	
c038cef8-d2e4-4b26-80e8-9e89f385ea32	|	63aef446-9961-42b5-afac-d9bbb02f3efe	|	Podopterotegaeidae	|	family	|	
c039c44f-c18a-414a-b5ae-b22bb5ec9e14	|	8a1fd703-c1f0-4248-bd31-ca727a853b16	|	Campophyllidae	|	family	|	
c03b56dc-23bf-4f8e-b068-0c9a545c571e	|	98f6b157-fa3b-4841-a0ab-4ddebea0374b	|	Cambojiidae	|	family	|	
c03baca4-8f00-407a-93c8-4d7b7d66bfbc	|	d8a07529-b9bc-4dbc-a1eb-9a84b89078e2	|	Homalorhagida	|	order	|	
c03be412-eda6-41d1-be74-5dfff37d40a9	|	e26b721f-2e74-4fa8-96f0-7fea6a61ffb3	|	Telephinidae	|	family	|	
c03d861a-d1ff-4ab7-8c3c-28883d0298d4	|	98e7c671-b58c-41dd-9f91-deb13e51d055	|	Erycinae	|	subfamily	|	
c03d8eaa-2375-40b3-bd92-1a06c11571e7	|	8341ec2d-899c-4d6d-94b6-16c0240cee73	|	Chovanellaceae	|	family	|	
c03ef1f5-a105-476c-9ee0-0228de8c0034	|	0720d49d-4835-40bf-a3a0-acf45d56379f	|	Arundinelleae	|	tribe	|	
c03f1b52-5534-4fd7-9518-ef2c54be03cc	|	39058a01-ffe1-4d9b-badf-54cde73aa494	|	Pycnogonoidea	|	superfamily	|	
c0405ed4-1c3b-4dfb-be06-ec4a1136da85	|	426d74d9-b1ba-4e35-b78f-3f20e0580faf	|	Pleuronematida	|	order	|	
c0451838-b5aa-4292-b76b-15431b219a74	|	a3c32613-5214-48d6-9c00-17380cc1260e	|	Leptomitales	|	order	|	
c0461c8d-13af-417f-8103-3e5317d9ee25	|	fd2cf9b3-8ab9-484b-81dd-3ad075474935	|	Ericaceae	|	family	|	
c0484172-b88e-4627-ab96-e65af4d1bffb	|	76316d0e-0426-412e-bb84-f9eba315572b	|	Myobatrachidae	|	family	|	
c048eef0-6acd-48f3-a835-665b262c068a	|	48ad5ef9-2758-4d46-b276-197d3745a158	|	Hyriidae	|	family	|	
c051c99a-6b34-4e41-90e2-7b37b12d8960	|	c49a9c6b-13e9-473a-86c8-18a69835f3a7	|	Evermannellidae	|	family	|	
c05433b3-38ed-49f0-8b11-f8219868edcf	|	54050151-3413-4087-851e-e20599e21520	|	Atelestidae	|	family	|	
c0557a3e-be48-44bf-84ca-169851a4059e	|	105ddae8-94ea-4d9a-bc10-62a25788902e	|	Neobodonida	|	order	|	
c05a7ef8-2671-43de-8b47-1a823fa6c45b	|	91315f52-090d-4fb6-b5ca-4a0bdee41538	|	Karatavitidae	|	family	|	
c05b7c9c-f511-45d7-989c-1c7c62fcd666	|	ad7085ce-8495-4e57-818c-34f702955c00	|	Verophasmatodea	|	suborder	|	
c05c745b-75c0-4960-8a60-68c441821b2b	|	93f90383-e917-414d-9733-fabf57385624	|	Kilbuchophyllidae	|	family	|	
c05c8599-b682-475e-a405-d1e7194604aa	|	bdcec9e5-0b2e-4472-a98b-3ff62a867142	|	Chlorococcaceae	|	family	|	
c0614d99-a809-4fa9-b900-5cf504df1395	|	bd67f3f0-2ad7-4097-afd1-1ae151fe8b8d	|	Harpanthaceae	|	family	|	
c061d1be-1a97-4368-b25c-aaf61098d505	|	3ffd5704-2ae7-4ea4-82c3-2dfd7329c1c4	|	Suina	|	clade	|	
c0643250-b46a-42b7-b7aa-3a93b5e501c3	|	4df551f2-577c-4392-8011-7d480605f907	|	Rhynchogastremataceae	|	family	|	
c065ba03-d64c-404f-9bc8-9de13bfeda53	|	4c5dcbb0-1f23-4dd2-a5c3-71708816b4bc	|	Psephenidae	|	family	|	
c068f1c1-32bb-4caa-8381-ec274be0ab2c	|	5e108d25-e79b-4096-a363-f8cbf25e0d5e	|	Haplochthoniidae	|	family	|	
c06e5fa1-bf6e-4621-aa50-3db34ab4a47d	|	fc65fbbe-1451-40b4-a8e6-8f31753db561	|	Amblysominae	|	subfamily	|	
c06e6bb0-d723-4bdb-af55-5c5207a0551e	|	0c86d544-7467-4b32-97bb-4b33925664a4	|	Protembiidae	|	family	|	
c06f67a0-9534-446e-b68e-f828c7db769a	|	3d3a1964-b51e-409f-a160-1829d7b0fa9a	|	Gymnotidae	|	family	|	
c078fd21-5941-42f8-996a-7f1bc5a1811a	|	f5ef2eec-288b-488e-bdf8-2e1f01baa5fe	|	Tylenchidae	|	family	|	
c0799fd0-2b6c-47a3-8f0d-07a26cab123f	|	2cf483ba-cba1-4625-b6a7-358dfa7c0888	|	Carinachitidae	|	family	|	
c079ae4d-e5b5-40fc-ba64-556e8a131923	|	d5840d99-e2d3-4da9-89f0-6fcb73cef894	|	Homocaligidae	|	family	|	
c07b155d-f9bc-454d-9a25-806fe1e60d36	|	21cad0f2-83e6-419f-a8ad-64ef39012cb5	|	Rhagophthalmidae	|	family	|	
c07e4f3f-9c45-4e9a-a578-a89e13922448	|	fba1a70f-09a2-43a4-a91f-93553b705d9f	|	Aplysioidea	|	superfamily	|	
c07fc8c7-20ce-4117-9c8b-28e0ccbbe943	|	1489e333-3395-4ccc-98e3-6120206ed0ee	|	Simmondsiaceae	|	family	|	
c080743d-1e24-41fa-83cd-5f1fed6ca9d0	|	4dd70619-acf6-4bf6-8c3c-dadeeadbb8f3	|	Taihungshaniidae	|	family	|	
c0813f51-095b-4f2d-be2a-803f63a49b93	|	c9cb3c19-a9e4-4087-8232-9b54049fc7f1	|	Didymozoidae	|	family	|	
c0883213-779e-43db-91e2-de2ef0b69e6c	|	953fbc2b-e8cf-443e-8aec-1089acb743d9	|	Brachiopoda	|	phylum	|	
c096c5f1-236f-4074-80ef-1bfca0f2e6d1	|	40ef964b-35a4-410e-9a51-882dddcc0ac9	|	Talpidae	|	family	|	
c096f03f-0071-42e8-9c4c-a1f7c2823cf1	|	bdfbfc34-8799-4e09-8611-1b2d5dc96a8e	|	Phaneropsolidae	|	family	|	
c098c001-3d97-41f7-8b61-e443c2fb4892	|	310efeb1-785e-485f-879e-ae4ab38e1c94	|	Phoenicococcidae	|	family	|	
c09cc819-f328-43be-b856-34444f3766c6	|	81fbca40-7ece-4067-affa-27ac14f916aa	|	Desmocarididae	|	family	|	
c09cdc4b-fdb0-40c6-b94e-fa879eca7410	|	848632fc-7390-48e0-b771-a0f7e4f8118e	|	Streptogyneae	|	tribe	|	
c0a158f5-51fc-4ed8-b81b-13eb47f81e3c	|	97ac701f-5085-4244-bc3c-d4e99be56503	|	Sensonatoridae	|	family	|	
c0a4e9c4-5f5f-479f-981e-2a09e333dfe3	|	ba89f857-e5e0-47a4-88bd-085e475bda0e	|	Araripemydidae	|	family	|	
c0a96174-90e3-4533-9304-15e3ab21c469	|	ccb21840-d1e0-49ec-8c57-ca75f5561449	|	Thalassiphoraceae	|	family	|	
c0a96829-0eef-4822-a11a-434668818554	|	c336ac93-216c-40f9-af81-c9e612c3624f	|	Lepidoteuthid families	|	clade	|	
c0aa2197-236d-47ea-ba91-b5d381549002	|	cb01cdcc-6537-46d2-9a12-0747e0d09ea9	|	Gryllinae	|	subfamily	|	
c0add3f6-3263-4473-a4d9-58863792b19a	|	180ae2e8-0aae-4335-8706-bacf5e252ee7	|	Eudrilidae	|	family	|	
c0af4508-47b0-441e-bc4c-45db7c11702e	|	9734eab3-2fbb-424f-b376-0c7980b2d4aa	|	Placobranchoidea	|	superfamily	|	
c0af46a9-fc30-4563-aa2e-5e61d02ff153	|	4142038d-859c-4e44-96d2-7594e55dd80b	|	Mermithida	|	order	|	
c0b07147-def7-42e8-a001-d5f6a832fba1	|	d9b742b7-79ab-420a-9475-005b336998f7	|	Lagomyidae	|	family	|	
c0b1aa02-7a8b-4b44-a5cf-f21241e7947b	|	e29ef0ce-a018-4a2a-9ee2-aae3b144d9cf	|	Acotylea	|	suborder	|	
c0b31f82-3316-4a97-ad8e-fc05aac27b46	|	139d0b7d-8dfa-48eb-8c59-bad248f676de	|	Tanypezoidea	|	superfamily	|	
c0b8f13a-d71a-4021-a3a8-009af8aaa23a	|	8de462a7-ea76-4b4b-9a41-690c233a5aa9	|	Calcarea	|	class	|	
c0ba2793-1492-4667-a3e5-e4e89fe419aa	|	6d29193d-a6cb-476c-b9c4-39dbb52b6998	|	Ancylidae	|	family	|	
c0bdd02d-0d5c-46d0-bd28-f103a0a596a7	|	30f6a06d-83e1-4e7d-8217-f0e48b6b3dd3	|	Adelobothriidae	|	family	|	
c0c0b11f-37e5-4c10-85a1-d4b7cbcac94b	|	307cbcf6-5e44-48f0-bb61-720d56cb03de	|	Archidesmidae	|	family	|	
c0c714eb-a4d8-4f0f-8e54-45493e0cd5af	|	09692642-dc4a-49e8-8240-35d37a86d797	|	Desulfurococcaceae	|	family	|	
c0c964b9-b531-42a1-b2ca-2bb6a9f5ca81	|	c546d54d-4634-4fca-a2f2-a92a1d0372e6	|	Rhizopodaceae	|	family	|	
c0d3d4b6-9e59-4fcc-940a-ec5b4828e490	|	ee5ee11e-8203-46cc-91a1-b04317f29165	|	Leptothecata	|	order	|	
c0d5d9cb-f5fa-4145-880a-a9ebc8f0b0b9	|	eb32bb11-da0e-4e13-9359-b416e671e018	|	Acrocinini	|	tribe	|	
c0d75330-04f0-4ce5-9fbd-b926df04adeb	|	ebfb81e5-bce3-4718-a02e-858f885d090c	|	Alatoconchidae	|	family	|	
c0dcd07e-fbe8-46fb-b202-af16cdb4e0ff	|	818774b9-8c6f-432f-8ac3-3500276d890e	|	Blanidae	|	family	|	
c0e051f7-c85c-4564-9d0b-384bfd38e696	|	09aa2283-d79a-4ba2-a231-83a8edf65365	|	Oxygastridae	|	family	|	
c0e107d9-a3d5-4d61-9ce1-31a3f1434906	|	a62c1584-4434-41ab-90e0-f39d7dcbe0cb	|	Murchisoniidae	|	family	|	
c0e20701-a218-4a62-ad3d-22bf5b341e01	|	04251c4c-8e39-4c62-8c0d-091401c92e21	|	Hylodidae	|	family	|	
c0e220d4-362c-47f7-a430-332cf455ba3b	|	a617328f-d930-4f0a-ac5e-d7520f1811d2	|	Alectoneuridae	|	family	|	
c0e48951-0d4b-4a1d-9367-f5536ba2f6c3	|	5fc581dd-bc7f-4c95-992d-5c7c0bdabdc1	|	Otidiformes	|	order	|	
c0e48e1e-85b2-49b2-909b-d9d6983e5e0b	|	39058a01-ffe1-4d9b-badf-54cde73aa494	|	Rhynchothoracoidea	|	superfamily	|	
c0e63ec1-0e0f-4cf9-bbad-3d3081e2bcbe	|	93ff30e7-6e98-4459-8550-59ecdf376935	|	Bullinidae	|	family	|	
c0eb4b17-7e99-4656-9fce-ba155dc213ac	|	16176a17-52cf-4c5e-a12c-242caa809a0d	|	Ajellomycetaceae	|	family	|	
c0ef70e9-b7bd-41b0-b957-35bd7e875b9a	|	b55d4d90-ec38-4abb-a9c6-66eb6a02d3d7	|	Neommatocarcinidae	|	family	|	
c0f79f5e-7666-469d-ab1f-622badcc71f3	|	61789c56-bcf3-4ea0-b1b0-360b5dc99d87	|	Astephaninae	|	subtribe	|	
c0fd3a95-d5ee-4e79-9950-20711ca3a289	|	64b109fc-1237-4001-9a01-b90be6c669cb	|	Sepiolidae	|	family	|	
c0feb0d4-b8c7-4d3d-a08a-102ebcab3b7a	|	bdfbfc34-8799-4e09-8611-1b2d5dc96a8e	|	Callodistomatidae	|	family	|	
c1008e65-bf2a-4770-8dbd-70e542bd371e	|	ef62d456-2134-49fc-99b4-001b8f6fc52f	|	Protopanderodontida	|	order	|	
c103e755-74cf-473c-937a-81f5911ed62f	|	ec1f7384-18d0-411a-9fa9-082f4d82cdb6	|	Nygolaimellidae	|	family	|	
c1040f2c-bfc4-4028-89f5-f309cf94d708	|	58f45c99-8676-460b-b1c9-d99a870de7f9	|	Cyzicidae	|	family	|	
c104f577-d902-49c4-9d85-ae0d35653dd3	|	7706e4ec-fe7e-4667-b668-c8b1e09406b4	|	Pseudaphelijni	|	tribe	|	
c1050ab7-0778-4c12-a160-0b23c6d24c28	|	0794c8e4-03b7-44ea-8174-497fe8c235fd	|	Schizosaccharomycetales	|	order	|	
