uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1199469	|	1199462	|	Anisomorpha ferruginea	|	species	|		|	
1199470	|	1199462	|	Anisomorpha paromalus	|	species	|		|	
1199472	|	1199462	|	Anisomorpha clara	|	species	|		|	
1199473	|	1199461	|	Autolyca	|	genus	|		|	
1199474	|	1199473	|	Autolyca sphaerocephala	|	species	|		|	
1199475	|	1199473	|	Autolyca albifrons	|	species	|		|	
1199476	|	1199473	|	Autolyca daemonia	|	species	|		|	
1199477	|	1199473	|	Autolyca herculeana	|	species	|		|	
1199478	|	1199473	|	Autolyca pallidicornis	|	species	|		|	
1199479	|	1199473	|	Autolyca punctata	|	species	|		|	
1199480	|	1199473	|	Autolyca picturata	|	species	|		|	
1199481	|	1199473	|	Autolyca elena	|	species	|		|	
1199482	|	1199461	|	Columbiophasma	|	genus	|		|	
1199483	|	1199482	|	Columbiophasma quindensis	|	species	|		|	
1199484	|	1199482	|	Columbiophasma taeniatum	|	species	|		|	
1199485	|	1199461	|	Decidia	|	genus	|		|	
1199487	|	1199485	|	Decidia blapoides	|	species	|		|	
1199488	|	1199485	|	Decidia sorana	|	species	|		|	
1199490	|	1199485	|	Decidia doylei	|	species	|		|	
1199491	|	1199485	|	Decidia magnifica	|	species	|		|	
1199492	|	1199485	|	Decidia kneubuehleri	|	species	|		|	
1199493	|	1199485	|	Decidia microptera	|	species	|		|	
1199494	|	1199461	|	Malacomorpha	|	genus	|		|	
1199497	|	1199494	|	Malacomorpha poeyi	|	species	|		|	
1199499	|	1199494	|	Malacomorpha longipennis	|	species	|		|	
1199500	|	1199494	|	Malacomorpha androsensis	|	species	|		|	
1199501	|	1199494	|	Malacomorpha cyllarus	|	species	|		|	
1199503	|	1199494	|	Malacomorpha jamaicana	|	species	|		|	
1199504	|	1199494	|	Malacomorpha cancellatus	|	species	|		|	
1199505	|	1199494	|	Malacomorpha spinicollis	|	species	|		|	
1199507	|	1199494	|	Malacomorpha guamuhayaense	|	species	|		|	
1199508	|	1199494	|	Malacomorpha bastardoae	|	species	|		|	
