scientificName
Neornithes
Paleognathae
Neognathae
Neoaves
Struthioniformes
Struthionidae
Megapodius freycinet buruensis Stresemann, 1914
Megapodius geelvinkianus Meyer, AB, 1874
Megapodius eremita Hartlaub, 1868
Megapodius layardi Tristram, 1879
Megapodius decollatus Oustalet, 1878
Megapodius reinwardt Dumont, 1823
Megapodius reinwardt reinwardt Dumont, 1823
Megapodius reinwardt macgillivrayi Gray, GR, 1862
Megapodius reinwardt tumulus Gould, 1842
Megapodius reinwardt yorki Mathews, 1929
Megapodius reinwardt castanonotus Mayr, 1938
Cracidae
Ortalis Merrem, 1786
Ortalis vetula (Wagler, 1830)
Ortalis vetula mccalli Baird, SF, 1858
Ortalis vetula vetula (Wagler, 1830)
Ortalis vetula pallidiventris Ridgway, 1887
Ortalis vetula deschauenseei Bond, 1936
Ortalis cinereiceps Gray, GR, 1867
Ortalis garrula (von Humboldt, 1805)
Ortalis ruficauda Jardine, 1847
Ortalis ruficauda ruficrissa Sclater, PL & Salvin, 1870
Ortalis ruficauda ruficauda Jardine, 1847
Ortalis erythroptera Sclater, PL & Salvin, 1870
Ortalis wagleri Gray, GR, 1867
Ortalis poliocephala (Wagler, 1830)
Ortalis canicollis (Wagler, 1830)
Ortalis canicollis canicollis (Wagler, 1830)
Ortalis canicollis pantanalensis Cherrie & Reichenberger, 1921
Ortalis leucogastra (Gould, 1843)
Ortalis guttata (von Spix, 1825)
Ortalis guttata guttata (von Spix, 1825)
Ortalis guttata subaffinis Todd, 1932
Ortalis araucuan (von Spix, 1825)
Ortalis squamata Lesson, R, 1829
Ortalis columbiana Hellmayr, 1906
Ortalis motmot (Linnaeus, 1766)
Ortalis ruficeps (Wagler, 1830)
Ortalis superciliaris Gray, GR, 1867
Penelope Merrem, 1786
Penelope argyrotis (Bonaparte, 1856)
Penelope argyrotis colombiana Todd, 1912
Penelope argyrotis albicauda Phelps & Gilliard, 1940
Penelope argyrotis argyrotis (Bonaparte, 1856)
Penelope barbata Chapman, 1921
Penelope ortoni Salvin, 1874
Penelope montagnii (Bonaparte, 1856)
Penelope montagnii montagnii (Bonaparte, 1856)
Penelope montagnii atrogularis Hellmayr & Conover, 1932
Penelope montagnii brooki Chubb, C, 1917
Penelope montagnii plumosa von Berlepsch & Stolzmann, 1902
Penelope montagnii sclateri Gray, GR, 1860
Penelope marail (Statius Müller, PL, 1776)
Penelope marail jacupeba von Spix, 1825
Penelope marail marail (Statius Müller, PL, 1776)
Penelope superciliaris Temminck, 1815
Penelope superciliaris superciliaris Temminck, 1815
Penelope superciliaris jacupemba von Spix, 1825
Penelope superciliaris major Bertoni, AW, 1901
Penelope dabbenei Hellmayr & Conover, 1942
Penelope purpurascens Wagler, 1830
Penelope purpurascens purpurascens Wagler, 1830
Penelope purpurascens aequatorialis Salvadori & Festa, 1900
Penelope purpurascens brunnescens Hellmayr & Conover, 1932
Penelope perspicax Bangs, 1911
Penelope albipennis Taczanowski, 1878
Penelope jacquacu von Spix, 1825
Penelope jacquacu granti von Berlepsch, 1908
Penelope jacquacu orienticola Todd, 1932
Penelope jacquacu jacquacu von Spix, 1825
Penelope jacquacu speciosa Todd, 1915
Penelope obscura Temminck, 1815
Penelope obscura bronzina Hellmayr, 1914
Penelope obscura obscura Temminck, 1815
Penelope obscura bridgesi Gray, GR, 1860
Penelope pileata Wagler, 1830
Penelope ochrogaster Pelzeln, 1870
Penelope jacucaca von Spix, 1825
Pipile Bonaparte, 1856
Pipile pipile (Jacquin, 1784)
Pipile cumanensis (Jacquin, 1784)
Pipile cumanensis cumanensis (Jacquin, 1784)
Pipile cumanensis grayi (Pelzeln, 1870)
Pipile cujubi (Pelzeln, 1858)
Pipile cujubi cujubi (Pelzeln, 1858)
Pipile cujubi nattereri Reichenbach, 1861
Pipile jacutinga (von Spix, 1825)
Aburria Reichenbach, 1853
Aburria aburri (Lesson, R, 1828)
Chamaepetes Wagler, 1832
Chamaepetes unicolor Salvin, 1867
Chamaepetes goudotii (Lesson, R, 1828)
Chamaepetes goudotii goudotii (Lesson, R, 1828)
Chamaepetes goudotii sanctaemarthae Chapman, 1912
Chamaepetes goudotii fagani Chubb, C, 1917
Chamaepetes goudotii tschudii Taczanowski, 1886
Chamaepetes goudotii rufiventris (Tschudi, 1843)
Penelopina Reichenbach, 1861
Penelopina nigra (Fraser, 1852)
Oreophasis Gray, GR, 1844
Oreophasis derbianus Gray, GR, 1844
Nothocrax Burmeister, 1856
Nothocrax urumutum (von Spix, 1825)
Mitu Lesson, R, 1831
Mitu tomentosum (von Spix, 1825)
Mitu salvini Reinhardt, 1879
Mitu tuberosum (von Spix, 1825)
Mitu mitu (Linnaeus, 1766)
Pauxi Temminck, 1813
Pauxi pauxi (Linnaeus, 1766)
Pauxi pauxi pauxi (Linnaeus, 1766)
Pauxi pauxi gilliardi Wetmore & Phelps, 1943
Pauxi unicornis Bond & Meyer de Schauensee, 1939
Pauxi koepckeae Weske & Terborgh, 1971
Crax Linnaeus, 1758
Crax rubra Linnaeus, 1758
Crax rubra rubra Linnaeus, 1758
Crax rubra griscomi Nelson, 1926
Crax alberti Fraser, 1852
Crax daubentoni Gray, GR, 1867
Crax alector Linnaeus, 1766
Crax alector alector Linnaeus, 1766
Crax alector erythrognatha Sclater, PL & Salvin, 1877
Crax globulosa von Spix, 1825
Crax fasciolata von Spix, 1825
Crax fasciolata fasciolata von Spix, 1825
Crax fasciolata pinima Pelzeln, 1870
Crax fasciolata grayi Ogilvie-Grant, 1893
Crax blumenbachii von Spix, 1825
Numididae
Agelastes Bonaparte, 1850
Agelastes meleagrides Bonaparte, 1850
Agelastes niger (Cassin, 1857)
Numida Linnaeus, 1764
Numida meleagris (Linnaeus, 1758)
Numida meleagris sabyi Hartert, 1919
Numida meleagris galeatus Pallas, 1767
Numida meleagris meleagris (Linnaeus, 1758)
Numida meleagris somaliensis Neumann, 1899
Numida meleagris reichenowi Ogilvie-Grant, 1894
Numida meleagris mitratus (Pallas, 1764)
Numida meleagris marungensis Schalow, 1884
Numida meleagris papillosus Reichenow, 1894
Numida meleagris coronatus Gurney, 1868
Guttera Wagler, 1832
Guttera plumifera (Cassin, 1857)
Guttera plumifera plumifera (Cassin, 1857)
Guttera plumifera schubotzi Reichenow, 1912
Guttera pucherani (Hartlaub, 1861)
Guttera pucherani pucherani (Hartlaub, 1861)
Guttera pucherani verreauxi (Elliot, DG, 1870)
Guttera pucherani sclateri Reichenow, 1898
Guttera pucherani barbata Ghigi, 1905
Guttera pucherani edouardi (Hartlaub, 1867)
Acryllium Gray, GR, 1840
Acryllium vulturinum (Hardwicke, 1834)
Odontophoridae
Ptilopachus Swainson, 1837
Ptilopachus petrosus (Gmelin, JF, 1789)
Ptilopachus petrosus petrosus (Gmelin, JF, 1789)
Ptilopachus petrosus brehmi Neumann, 1908
Ptilopachus petrosus major Neumann, 1908
Ptilopachus petrosus florentiae Ogilvie-Grant, 1900
Ptilopachus nahani (Dubois, AJC, 1905)
Dendrortyx Gould, 1844
Dendrortyx barbatus Gould, 1846
Dendrortyx macroura (Jardine & Selby, 1828)
Dendrortyx macroura macroura (Jardine & Selby, 1828)
Dendrortyx macroura griseipectus Nelson, 1897
Dendrortyx macroura diversus Friedmann, 1943
Dendrortyx macroura striatus Nelson, 1897
Dendrortyx macroura inesperatus Phillips, AR, 1966
Dendrortyx macroura oaxacae Nelson, 1897
Dendrortyx leucophrys (Gould, 1844)
Dendrortyx leucophrys leucophrys (Gould, 1844)
Dendrortyx leucophrys hypospodius Salvin, 1896
Oreortyx Baird, SF, 1858
Oreortyx pictus (Douglas, 1829)
Oreortyx pictus pictus (Douglas, 1829)
Oreortyx pictus plumifer (Gould, 1837)
Oreortyx pictus russelli Miller, AH, 1946
Oreortyx pictus eremophilus van Rossem, 1937
Oreortyx pictus confinis Anthony, 1889
Callipepla Wagler, 1832
Callipepla squamata (Vigors, 1830)
Callipepla squamata pallida Brewster, 1881
Callipepla squamata hargravei Rea, 1973
Callipepla squamata castanogastris Brewster, 1883
Callipepla squamata squamata (Vigors, 1830)
Callipepla douglasii (Vigors, 1829)
Callipepla douglasii douglasii (Vigors, 1829)
Callipepla douglasii bensoni Ridgway, 1887
Callipepla douglasii impedita (Friedmann, 1943)
Callipepla douglasii teres (Friedmann, 1943)
Callipepla douglasii vanderbilti (Bond & Meyer de Schauensee, 1944)
Callipepla californica (Shaw, 1798)
Callipepla californica brunnescens (Ridgway, 1884)
Callipepla californica canfieldae (van Rossem, 1939)
Callipepla californica californica (Shaw, 1798)
Callipepla californica catalinensis (Grinnell, 1906)
Callipepla californica achrustera (Peters, JL, 1923)
Callipepla gambelii (Gambel, 1843)
Callipepla gambelii gambelii (Gambel, 1843)
Callipepla gambelii ignoscens (Friedmann, 1943)
Callipepla gambelii fulvipectus Nelson, 1899
Callipepla gambelii stephensi (Phillips, AR, 1959)
Philortyx Gould, 1846
Philortyx fasciatus (Gould, 1844)
Colinus Goldfuss, 1820
Colinus virginianus (Linnaeus, 1758)
Colinus virginianus virginianus (Linnaeus, 1758)
Colinus virginianus floridanus (Coues, 1872)
Colinus virginianus insulanus Howe, 1904
Colinus virginianus cubanensis (Gray, GR, 1846)
Colinus virginianus taylori Lincoln, 1915
Colinus virginianus ridgwayi Brewster, 1885
Colinus virginianus texanus (Lawrence, 1853)
Colinus virginianus maculatus Nelson, 1899
Colinus virginianus aridus Aldrich, 1942
Colinus virginianus graysoni (Lawrence, 1867)
Colinus virginianus nigripectus Nelson, 1897
Colinus virginianus pectoralis (Gould, 1843)
Colinus virginianus godmani Nelson, 1897
Colinus virginianus minor Nelson, 1901
Colinus virginianus insignis Nelson, 1897
Colinus virginianus salvini Nelson, 1897
Colinus virginianus coyoleos (Statius Müller, PL, 1776)
Colinus virginianus thayeri Bangs & Peters, JL, 1928
Colinus virginianus harrisoni Orr & Webster, JD, 1968
Colinus virginianus atriceps (Ogilvie-Grant, 1893)
Colinus nigrogularis (Gould, 1843)
Colinus nigrogularis caboti van Tyne & Trautman, 1941
Colinus nigrogularis persiccus van Tyne & Trautman, 1941
Colinus nigrogularis nigrogularis (Gould, 1843)
Colinus nigrogularis segoviensis Ridgway, 1888
Colinus leucopogon (Lesson, R, 1842)
Colinus leucopogon incanus Friedmann, 1944
Colinus leucopogon hypoleucus (Gould, 1860)
Colinus leucopogon leucopogon (Lesson, R, 1842)
Colinus leucopogon leylandi (Moore, TJ, 1859)
Colinus leucopogon sclateri (Bonaparte, 1856)
Colinus leucopogon dickeyi Conover, 1932
Colinus cristatus (Linnaeus, 1766)
Colinus cristatus mariae Wetmore, 1962
Colinus cristatus panamensis Dickey & van Rossem, 1930
Colinus cristatus decoratus (Todd, 1917)
Colinus cristatus littoralis (Todd, 1917)
Colinus cristatus cristatus (Linnaeus, 1766)
Colinus cristatus horvathi (Madarász, 1904)
Colinus cristatus barnesi Gilliard, 1940
Colinus cristatus sonnini (Temminck, 1815)
Colinus cristatus mocquerysi (Hartert, 1894)
Colinus cristatus leucotis (Gould, 1844)
Colinus cristatus badius Conover, 1938
Colinus cristatus bogotensis Dugand, 1943
Colinus cristatus parvicristatus (Gould, 1843)
Odontophorus Vieillot, 1816
Odontophorus gujanensis (Gmelin, JF, 1789)
Odontophorus gujanensis castigatus Bangs, 1901
Odontophorus gujanensis marmoratus (Gould, 1843)
Odontophorus gujanensis medius Chapman, 1929
Odontophorus gujanensis gujanensis (Gmelin, JF, 1789)
Odontophorus gujanensis buckleyi Chubb, C, 1919
Odontophorus gujanensis rufogularis Blake, 1959
Odontophorus gujanensis pachyrhynchus Tschudi, 1844
Odontophorus gujanensis simonsi Chubb, C, 1919
Odontophorus capueira (von Spix, 1825)
Odontophorus melanotis Salvin, 1865
Odontophorus melanotis verecundus Peters, JL, 1929
Odontophorus melanotis melanotis Salvin, 1865
Odontophorus erythrops Gould, 1859
Odontophorus erythrops parambae Rothschild, 1897
Odontophorus erythrops erythrops Gould, 1859
Odontophorus atrifrons Allen, JA, 1900
Odontophorus atrifrons atrifrons Allen, JA, 1900
Odontophorus atrifrons variegatus Todd, 1919
Odontophorus atrifrons navai Aveledo & Pons, 1952
Odontophorus hyperythrus Gould, 1858
Odontophorus melanonotus Gould, 1861
Odontophorus speciosus Tschudi, 1843
Odontophorus speciosus soderstromii Lönnberg & Rendahl, 1922
Odontophorus speciosus speciosus Tschudi, 1843
Odontophorus speciosus loricatus Todd, 1932
Odontophorus dialeucos Wetmore, 1963
Odontophorus strophium (Gould, 1844)
Odontophorus columbianus Gould, 1850
Odontophorus leucolaemus Salvin, 1867
Odontophorus balliviani Gould, 1846
Odontophorus stellatus (Gould, 1843)
Odontophorus guttatus (Gould, 1838)
Dactylortyx Ogilvie-Grant, 1893
Dactylortyx thoracicus (Gambel, 1848)
Dactylortyx thoracicus pettingilli Warner & Harrell, 1957
Dactylortyx thoracicus thoracicus (Gambel, 1848)
Dactylortyx thoracicus sharpei Nelson, 1903
Dactylortyx thoracicus paynteri Warner & Harrell, 1955
Dactylortyx thoracicus devius Nelson, 1898
Dactylortyx thoracicus melodus Warner & Harrell, 1957
Dactylortyx thoracicus chiapensis Nelson, 1898
Dactylortyx thoracicus dolichonyx Warner & Harrell, 1957
Dactylortyx thoracicus salvadoranus Dickey & van Rossem, 1928
Dactylortyx thoracicus fuscus Conover, 1937
Dactylortyx thoracicus conoveri Warner & Harrell, 1957
Cyrtonyx Gould, 1844
Cyrtonyx montezumae (Vigors, 1830)
Cyrtonyx montezumae mearnsi Nelson, 1900
Cyrtonyx montezumae montezumae (Vigors, 1830)
Cyrtonyx montezumae rowleyi Phillips, AR, 1966
Cyrtonyx montezumae sallei Verreaux, J, 1859
Cyrtonyx ocellatus (Gould, 1837)
Rhynchortyx Ogilvie-Grant, 1893
Rhynchortyx cinctus (Salvin, 1876)
Rhynchortyx cinctus pudibundus Peters, JL, 1929
Rhynchortyx cinctus cinctus (Salvin, 1876)
Rhynchortyx cinctus australis Chapman, 1915
Phasianidae
Meleagris Linnaeus, 1758
Meleagris gallopavo Linnaeus, 1758
Meleagris gallopavo silvestris Vieillot, 1817
Meleagris gallopavo osceola Scott, 1890
Meleagris gallopavo intermedia Sennett, 1879
Meleagris gallopavo mexicana Gould, 1856
Meleagris gallopavo merriami Nelson, 1900
Meleagris gallopavo gallopavo Linnaeus, 1758
Meleagris ocellata Cuvier, 1820
Bonasa Stephens, 1819
Bonasa umbellus (Linnaeus, 1766)
Bonasa umbellus yukonensis Grinnell, 1916
Bonasa umbellus umbelloides (Douglas, 1829)
Bonasa umbellus labradorensis Ouellet, 1991
Bonasa umbellus castanea Aldrich & Friedmann, 1943
Bonasa umbellus obscura Todd, 1947
Bonasa umbellus sabini (Douglas, 1829)
Bonasa umbellus brunnescens Conover, 1935
Bonasa umbellus togata (Linnaeus, 1766)
Bonasa umbellus mediana Todd, 1940
Bonasa umbellus phaios Aldrich & Friedmann, 1943
Bonasa umbellus incana Aldrich & Friedmann, 1943
Bonasa umbellus monticola Todd, 1940
Bonasa umbellus umbellus (Linnaeus, 1766)
Tetrastes Keyserling & Blasius, JH, 1840
Tetrastes bonasia (Linnaeus, 1758)
Tetrastes bonasia rhenanus (Kleinschmidt, O, 1917)
Tetrastes bonasia styriacus (von Jordans & Schiebel, 1944)
Tetrastes bonasia schiebeli (Kleinschmidt, O, 1943)
Tetrastes bonasia rupestris (Brehm, CL, 1831)
Tetrastes bonasia bonasia (Linnaeus, 1758)
Tetrastes bonasia griseonota Salomonsen, 1947
Tetrastes bonasia sibiricus Buturlin, 1916
Tetrastes bonasia kolymensis Buturlin, 1916
Tetrastes bonasia amurensis Riley, 1916
Tetrastes bonasia yamashinai Momiyama, 1928
Tetrastes bonasia vicinitas Riley, 1915
Tetrastes sewerzowi Przewalski, 1876
Tetrastes sewerzowi sewerzowi Przewalski, 1876
Tetrastes sewerzowi secundus Riley, 1925
Falcipennis Elliot, DG, 1864
Falcipennis falcipennis (Hartlaub, 1855)
Falcipennis canadensis (Linnaeus, 1758)
Falcipennis canadensis osgoodi (Bishop, 1900)
Falcipennis canadensis atratus (Grinnell, 1910)
Falcipennis canadensis isleibi Dickerman & Gustafson, 1996
Falcipennis canadensis canadensis (Linnaeus, 1758)
Falcipennis canadensis canace (Linnaeus, 1766)
Falcipennis canadensis franklinii (Douglas, 1829)
Tetrao Linnaeus, 1758
Tetrao urogallus Linnaeus, 1758
Tetrao urogallus cantabricus Castroviejo, 1967
Tetrao urogallus aquitanicus Ingram, C, 1915
Tetrao urogallus crassirostris Brehm, CL, 1831
Tetrao urogallus volgensis Buturlin, 1907
Tetrao urogallus urogallus Linnaeus, 1758
Tetrao urogallus kureikensis Buturlin, 1927
Tetrao urogallus uralensis Nazarov, 1886
Tetrao urogallus taczanowskii (Stejneger, 1885)
Tetrao urogalloides Middendorf, 1853
Tetrao urogalloides urogalloides Middendorf, 1853
Tetrao urogalloides kamtschaticus Kittlitz, 1858
Lyrurus Swainson, 1832
Lyrurus tetrix (Linnaeus, 1758)
Lyrurus tetrix britannicus Witherby & Lönnberg, 1913
Lyrurus tetrix tetrix (Linnaeus, 1758)
Lyrurus tetrix viridanus (Lorenz, T, 1891)
Lyrurus tetrix baikalensis (Lorenz, T, 1911)
Lyrurus tetrix mongolicus (Lönnberg, 1904)
Lyrurus tetrix ussuriensis (Kohts, 1911)
Lyrurus mlokosiewiczi (Taczanowski, 1875)
Centrocercus Swainson, 1832
Centrocercus urophasianus (Bonaparte, 1827)
Centrocercus minimus Young, Braun, Oyler-McCance, Hupp & Quinn, 2000
Dendragapus Elliot, DG, 1864
Dendragapus obscurus (Say, 1822)
Dendragapus obscurus richardsonii (Douglas, 1829)
Dendragapus obscurus pallidus Swarth, 1931
Dendragapus obscurus oreinus Behle & Selander, 1951
Dendragapus obscurus obscurus (Say, 1822)
Dendragapus fuliginosus (Ridgway, 1873)
Dendragapus fuliginosus sitkensis Swarth, 1921
Dendragapus fuliginosus fuliginosus (Ridgway, 1873)
Dendragapus fuliginosus sierrae Chapman, 1904
Dendragapus fuliginosus howardi Dickey & van Rossem, 1923
Tympanuchus Gloger, 1841
Tympanuchus phasianellus (Linnaeus, 1758)
Tympanuchus phasianellus caurus (Friedmann, 1943)
Tympanuchus phasianellus kennicotti (Suckley, 1861)
Tympanuchus phasianellus phasianellus (Linnaeus, 1758)
Tympanuchus phasianellus columbianus (Ord, 1815)
Tympanuchus phasianellus hueyi Dickerman & Hubbard, 1994
Tympanuchus phasianellus jamesi (Lincoln, 1917)
Tympanuchus phasianellus campestris (Ridgway, 1884)
Tympanuchus pallidicinctus (Ridgway, 1873)
Tympanuchus cupido (Linnaeus, 1758)
Tympanuchus cupido cupido (Linnaeus, 1758)
Tympanuchus cupido pinnatus (Brewster, 1885)
Tympanuchus cupido attwateri Bendire, 1893
Lagopus Brisson, 1760
Lagopus leucura (Richardson, 1831)
Lagopus leucura peninsularis Chapman, 1902
Lagopus leucura leucura (Richardson, 1831)
Lagopus leucura rainierensis Taylor, 1920
Lagopus leucura saxatilis Cowan, 1939
Lagopus leucura altipetens Osgood, 1901
Lagopus muta (Montin, 1781)
Lagopus muta muta (Montin, 1781)
Lagopus muta millaisi Hartert, 1923
Lagopus muta helvetica (Thienemann, 1829)
Lagopus muta pyrenaica Hartert, 1921
Lagopus muta pleskei Serebrovski, 1926
Lagopus muta nadezdae Serebrovski, 1926
Lagopus muta gerasimovi Red'kin, 2005
Lagopus muta ridgwayi Stejneger, 1884
Lagopus muta kurilensis Kuroda, 1924
Lagopus muta japonica Clark, AH, 1907
Lagopus muta evermanni Elliot, DG, 1896
Lagopus muta townsendi Elliot, DG, 1896
Lagopus muta atkhensis Turner, 1882
Lagopus muta yunaskensis Gabrielson & Lincoln, 1951
Lagopus muta nelsoni Stejneger, 1884
Lagopus muta dixoni Grinnell, 1909
Lagopus muta rupestris (Gmelin, JF, 1789)
Lagopus muta welchi Brewster, 1885
Lagopus muta saturata Salomonsen, 1950
Lagopus muta macruros Schiøler, 1925
Lagopus muta reinhardi (Brehm, CL, 1824)
Lagopus muta hyperborea Sundevall, 1845
Lagopus muta islandorum (Faber, 1822)
Lagopus lagopus (Linnaeus, 1758)
Lagopus lagopus scotica (Latham, 1787)
Lagopus lagopus variegata Salomonsen, 1936
Lagopus lagopus lagopus (Linnaeus, 1758)
Lagopus lagopus rossica Serebrovski, 1926
Lagopus lagopus koreni Thayer & Bangs, 1914
Lagopus lagopus maior Lorenz, T, 1904
Lagopus lagopus brevirostris Hesse, 1912
Lagopus lagopus kozlowae Portenko, 1931
Lagopus lagopus sserebrowsky Domaniewski, 1933
Lagopus lagopus okadai Momiyama, 1928
Lagopus lagopus alascensis Swarth, 1926
Lagopus lagopus alexandrae Grinnell, 1909
Lagopus lagopus leucoptera Taverner, 1932
Lagopus lagopus alba (Gmelin, JF, 1789)
Lagopus lagopus ungavus Riley, 1911
Lagopus lagopus alleni Stejneger, 1884
Lerwa Hodgson, 1837
Lerwa lerwa (Hodgson, 1833)
Tetraophasis Elliot, DG, 1871
Tetraophasis obscurus (Verreaux, J, 1869)
Tetraophasis szechenyii Madarász, 1885
Tetraogallus Gray, JE, 1832
Tetraogallus caucasicus (Pallas, 1811)
Tetraogallus caspius (Gmelin, SG, 1784)
Tetraogallus caspius tauricus Dresser, 1876
Tetraogallus caspius caspius (Gmelin, SG, 1784)
Tetraogallus caspius semenowtianschanskii Zarudny, 1908
Tetraogallus himalayensis Gray, GR, 1843
Tetraogallus himalayensis sauricus Potapov, 1993
Tetraogallus himalayensis sewerzowi Zarudny, 1910
Tetraogallus himalayensis incognitus Zarudny, 1911
Tetraogallus himalayensis himalayensis Gray, GR, 1843
Tetraogallus himalayensis grombczewskii Bianchi, 1898
Tetraogallus himalayensis koslowi Bianchi, 1898
Tetraogallus tibetanus Gould, 1854
Tetraogallus tibetanus tschimenensis Sushkin, 1926
Tetraogallus tibetanus tibetanus Gould, 1854
Tetraogallus tibetanus aquilonifer Meinertzhagen, R & Meinertzhagen, A, 1926
Tetraogallus tibetanus yunnanensis Yang & Xu, 1987
Tetraogallus tibetanus henrici Oustalet, 1892
Tetraogallus tibetanus przewalskii Bianchi, 1907
Tetraogallus altaicus (Gebler, 1836)
Alectoris Kaup, 1829
Alectoris graeca (Meisner, 1804)
Alectoris graeca saxatilis (Bechstein, 1805)
Alectoris graeca graeca (Meisner, 1804)
Alectoris graeca orlandoi Priolo, 1984
Alectoris graeca whitakeri Schiebel, 1934
Alectoris chukar (Gray, JE, 1830)
Alectoris chukar kleini Hartert, 1925
Alectoris chukar cypriotes Hartert, 1917
Alectoris chukar kurdestanica Meinertzhagen, R, 1923
Alectoris chukar sinaica (Bonaparte, 1858)
Alectoris chukar werae (Zarudny & Loudon, 1904)
