vernacularName	language	taxonID
Schlegel's Francolin	en	3ca2d82cfd53117a847de6ba5ac6c70d
Ring-necked Francolin	en	f538c32adf07d7416179c2aff3a63ee1
Grey-winged Francolin	en	85cd463510e121982d3951ca0a227820
Red-winged Francolin	en	85b6466ddb14f4376ac187c27f6cb7ee
Finsch's Francolin	en	be27ef4b354a75e1e0a49394a513218e
Shelley's Francolin	en	ab32c86a69a654f4b0ae1c63549a82b5
Moorland Francolin	en	b16152794d24ddeef3d5fda48472f7fc
Orange River Francolin	en	0408a4c1a2d61554624195f206c9ab1d
Crested Francolin	en	9699898e6273a9e2f6f9f28250adf927
Scaly Francolin	en	1bd1e9426fc265f0b0a954fe59968a55
Ahanta Francolin	en	a81cce9d4f27e27019c5a3130e57e652
Grey-striped Francolin	en	439777e9ea0f8af5f0a2c42ce50c76f2
Hildebrandt's Francolin	en	0a33ba92c28204db0159ad8f68f1ded2
Double-spurred Francolin	en	5ff0b26c50aed4a088d569235d4b994e
Heuglin's Francolin	en	83b324f34c0d215c8161b2afe37cdc2e
Clapperton's Francolin	en	f8f29de8a167c8884b94a37fe3d3e304
Harwood's Francolin	en	061500cc39b8351f33e7228a282afcba
Swierstra's Francolin	en	728c4930040ff52f0a29c5e4c70518e0
Mount Cameroon Francolin	en	53b1cc32fadfe6100bea5a45da0685c3
Handsome Francolin	en	015bc9a6c987e08cc714f4df32c0edbe
Jackson's Francolin	en	a5bd92ad1a65919ec18ab2a07039190c
Chestnut-naped Francolin	en	b04ba88cfc2eae37db09c7190798053b
Djibouti Francolin	en	3371c97352047f29e9c597faaff60df3
Erckel's Francolin	en	d6de76b2fd7fe91ad6861b1fc0d8be5a
Hartlaub's Spurfowl	en	402f36f7ae381f5253c2cf0c37ba70dd
Red-billed Spurfowl	en	414e608ebf7d862b837d7fb77bad4b83
Cape Spurfowl	en	8516547ef8169e78070511e00a436a5c
Natal Spurfowl	en	b04416590e5c4ebabb658cb8012b83d3
Yellow-necked Spurfowl	en	c98200157ffdc4c6d599a01b4ec16402
Grey-breasted Spurfowl	en	28d5f5cedb6fe18e5f8fda717d385847
Red-necked Spurfowl	en	9756e46565a86e1e36769d87af44665d
Swainson's Spurfowl	en	08b83208f7f532da9d1977282bb3bc17
Grey Partridge	en	f49ff290c935fc3b5485a37c60a6805e
Daurian Partridge	en	db7b24eb3ae229c509c4176a67f3875d
Tibetan Partridge	en	5a532559e48997877bd5e1615ea9b525
Long-billed Partridge	en	d447fe4cd6eb6989d24040cfc3a8100c
Hose's Partridge	en	74c9e1a929b38bf5da169895d94ddbab
Madagascan Partridge	en	6305023fdf20504e5305600234b4a2f5
Black Partridge	en	af0758c7576caddf72f6bd41a983d32f
Common Quail	en	8ab2933ddd53721cbe73716cea056052
Japanese Quail	en	480c6a197b89cf8e84e9e7e7192bc76e
Rain Quail	en	495557b8eac5201216e690a0d338f357
Harlequin Quail	en	53b04bd25c7a54067553b02979ee562d
Stubble Quail	en	8189ede1b7de514be7e0ea3c393665b6
New Zealand Quail	en	b33dfd171b022187f05796c1c968a54f
Brown Quail	en	91af1928dad6b4529f104ef98cfe3ffa
King Quail	en	8557cff576cca74b50c47cc700bca2a3
Blue Quail	en	17cb8a909e1e7cb47bcbffa6ceedcdfd
Snow Mountain Quail	en	b9bc868a201cb3b4748c6f8c9124f942
Jungle Bush Quail	en	4a25625afc763e90ffaaaf598ddc5813
Rock Bush Quail	en	35fd41e62c60d0bcccc80fd5cc52e547
Painted Bush Quail	en	dadca9847c062abe8e68b6c8a103f2ff
Manipur Bush Quail	en	c571d3a06a218be5e45100883145d224
Himalayan Quail	en	de15b4d0c1d8cc4a6366e08692315e10
Udzungwa Forest Partridge	en	e17f51d8be2b2e7932455fab98cf5e7a
Rubeho Forest Partridge	en	4a5b0bca1260da0a33ce690aa1101c0c
Hill Partridge	en	ff7ef86393566c117097dcd4fa01632c
Rufous-throated Partridge	en	0c229f2bb62e41610df7d7f5fa141309
White-cheeked Partridge	en	0aeaa5e595fa158e1920b043d9f02b7e
Taiwan Partridge	en	20818f6b3fdf24a2b684631069131bad
Chestnut-breasted Partridge	en	ef189417490365a91bd88bf2742d7882
Bar-backed Partridge	en	c7f91ac6516e68d0515a8bf669ca8779
Sichuan Partridge	en	66f7b2f834f1dac5ec915833fc5a8dbe
White-necklaced Partridge	en	fc7f26d79fa0e7e87af2aaddfeec5948
Orange-necked Partridge	en	84ccbdceb5440116a07d4a89ef3b1d51
Chestnut-headed Partridge	en	8232d0da00250eff45e3e68c20d38bee
Siamese Partridge	en	631d76fd0417e3d81270a3d37b675b3f
Malaysian Partridge	en	906d3028eddd8d4e181c056f7f3d17e5
Roll's Partridge	en	77967d57c93685ae1897d8ec22da3b3b
Sumatran Partridge	en	c0c680710df14b435e6daca4da610bba
Grey-breasted Partridge	en	f36d073baff34a0b27168a6105de5497
Chestnut-bellied Partridge	en	6ac24d5b9f34c8f362abce3bbe647423
Red-billed Partridge	en	a22a8a5b1fae281c0a6265f9310fca34
Red-breasted Partridge	en	8f3dbb266e3a745d0ca0e1f7be7758e0
Hainan Partridge	en	da188a54853d5e228f252178ffd320df
Chestnut-necklaced Partridge	en	1fa874f7478f33e0a3ef6f7704c8a9b4
Green-legged Partridge	en	ca3153ab30a7cf788987b35f27ccf8cf
Ferruginous Partridge	en	94022d199a2c324eb2d2392ac39aa358
Crimson-headed Partridge	en	134b0eb8e803ad06bc661926f1797d26
Crested Partridge	en	0c1d684d7570d66d8d76f4adc386fa31
Mountain Bamboo Partridge	en	953e009ea289417ecd0d0cc3447af5dd
Chinese Bamboo Partridge	en	4ce0b1e5de246b49fff0cacfbf276745
Taiwan Bamboo Partridge	en	77743ad8bec81b205ed2a09b8f8312ad
Red Spurfowl	en	98082dfb72820d985f7ca7215d9420f9
Painted Spurfowl	en	254eb432b193480d948effd19044c154
Sri Lanka Spurfowl	en	0986bb7039dc463389b0c8d7ed77663b
Blood Pheasant	en	4e378eb33c7ff59b058426bacf4a9b55
Western Tragopan	en	0ac6ca57662ec1df45e6c1c97314e913
Satyr Tragopan	en	1261b66c02c5deea89ec891b202ade79
Blyth's Tragopan	en	120ab3fb6342bf4b05424be4a79fe670
Temminck's Tragopan	en	80bf9ad3f6af3f1146dd1ce4190668cd
Cabot's Tragopan	en	46bc08282b30ffe787bc32ef8899d904
Koklass Pheasant	en	511d54e5362a9cabe85f7e6fd1753b94
Himalayan Monal	en	9e7291e14a658f9a943aed3e88ab01eb
Sclater's Monal	en	5cdc3177f3932c52fb5a2f08506e5a03
Chinese Monal	en	154bf7594a32d1327edb4202e491068d
Red Junglefowl	en	e843e98a4321ba2417f40352afcc8911
Grey Junglefowl	en	59f195466c0ff70ac001335d8ecfc09d
Sri Lanka Junglefowl	en	5caa82074033ad6df24abb281876651e
Green Junglefowl	en	e3c0bd788fb49689745e55b8f14d15fe
Kalij Pheasant	en	7cba6a4a1ac061e15e4432fba7e9ea28
Silver Pheasant	en	eab0a1eb63f14825ff79cb8cff15e0d6
Edwards's Pheasant	en	25c93303968e354d229f16cd9970c27d
Swinhoe's Pheasant	en	1a42a5ec34d6a73e0b47c767871a3991
Hoogerwerf's Pheasant	en	0280a515ce452d9dc13f5e80039cda94
Salvadori's Pheasant	en	2e8e66b0efdd8ee0f81a784574d5fade
Crestless Fireback	en	c9667a3028638a15589d4f46261fe9b6
Crested Fireback	en	a78fb696c740bef61085122b9571614b
Siamese Fireback	en	a940aa0617c7bdce94d3d5d322230ab1
Bulwer's Pheasant	en	7d0b5b0590aac00f08dc920a20b9b1c9
White Eared Pheasant	en	8785f66161f90c2a6bdc2add05dbfcd4
Tibetan Eared Pheasant	en	582160b10e9fc1a335d44d41a83bed56
Brown Eared Pheasant	en	fa3eb7b38a37dec3194863feb94de044
Blue Eared Pheasant	en	dc9b703ed8c51f4f3a896e87e7c1a525
Cheer Pheasant	en	73ab1fb4d78e98c7ee4ac4a1711cb016
Elliot's Pheasant	en	64a406cfdeaa6abcc58e9e88902a857f
Mrs. Hume's Pheasant	en	6c6ccc3150fdafd1f4c78976e201e07f
Mikado Pheasant	en	55347a9f06a848cdb86ce9dac9010023
Copper Pheasant	en	f3c7d95d2880aa66bb2d6cd7138879f6
Reeves's Pheasant	en	d6194ea280c79e70b2530bd86e23a3b6
Common Pheasant	en	4c08f9343471c140a83662f34d050709
Green Pheasant	en	0c871a7c4261d7d2c29a45f7c0555269
Golden Pheasant	en	985363df7bd1c1dc85eebb913cada893
Lady Amherst's Pheasant	en	4e0d836237c7a77a04986e1d09ad5f79
Bronze-tailed Peacock-Pheasant	en	bcd1ad20b8cb1dd4d7d9b146834ba19a
Mountain Peacock-Pheasant	en	bffb7e35f961a3efb60b6cd5fc123cb0
Germain's Peacock-Pheasant	en	06718ff996fdd3aa0dd25647137ce798
Grey Peacock-Pheasant	en	5889aaf9a59d38efdb83431cec9e533d
Hainan Peacock-Pheasant	en	e368fa9bd0fd8b4f1dfac8e5a996b317
Malayan Peacock-Pheasant	en	d65064232723a5e5bbe4d7f152c64493
Bornean Peacock-Pheasant	en	0ca07529faa1604cd408496b93be8271
Palawan Peacock-Pheasant	en	769cfaff3644d764e7aa99ecf961c90b
Crested Argus	en	a0cc2690a75988322ebe9ea3c03c621e
Great Argus	en	4903489a89f48b0e7fbe08b0cdbb10e2
Indian Peafowl	en	b57cd61f33d98cb3de7e37318a32cad0
Green Peafowl	en	daa03c88e7ae0e202ad5d573f0998077
Congo Peafowl	en	d8b1dd323d2ec80e36654852a239ceb3
Loons	en	28e1d78083f4631700c487288877655e
Red-throated Loon	en	04693b082f1314e89dc983c6759a5b15
Black-throated Loon	en	3cb4863e73b42b80e8adc7c5df67f2b2
Pacific Loon	en	4994b8bc56f42d30dc8a4a890b0505e6
Common Loon	en	391ff85728141ccdf457f72b2850c9ea
Yellow-billed Loon	en	4b233a007f15eb701069ccfaa0c72573
Penguins	en	d3c45051a5ab4a11e803a4ed7932d500
King Penguin	en	0e2f4ad9add13a5be80be42fae99a3f2
Emperor Penguin	en	38c7c4fe398f41dfcfd62ba0f0ea336d
Gentoo Penguin	en	3555336b1b4892f96bfc333b2e5b3bae
Adelie Penguin	en	99810ba722a837d7af8dcf71a6887175
Chinstrap Penguin	en	9eaaabeb58354fabbea6eb860733565c
Fiordland Penguin	en	1bd7bd8c5a89874bc8eb41c741859be7
Snares Penguin	en	e5edea85afa90bad7ecde599a9041b06
Erect-crested Penguin	en	2b533200949929fb6ed735e27b60941a
Southern Rockhopper Penguin	en	3a050baad334e557ed2c8ed0367de5e5
Northern Rockhopper Penguin	en	ad4596371559080fe5f5f53c3d650aa5
Royal Penguin	en	f6a3cd1c967e87702360abbc8eb2fe31
Macaroni Penguin	en	3f3c08939f8e4a0a355ae546e52764f5
Yellow-eyed Penguin	en	26d08bb23c469f3c3036d544e355b1e2
Little Penguin	en	28df5c904c6122e16e79a11993d3ec25
African Penguin	en	98a0a5b18923ad36b444ba46edaacca2
Magellanic Penguin	en	eca2081a7ad816bef07b98fc1af6710b
Humboldt Penguin	en	723193943b11f8599d7624e263b5f597
Galapagos Penguin	en	8e6ccd81ffe199e635346ae5a06c27bc
Austral Storm Petrels	en	ec746dc98f5d0cd77d5826165f7b1e71
Wilson's Storm Petrel	en	e0d5bc69b44551a4921e0d68b4c4b194
Elliot's Storm Petrel	en	14615ce9cf47085847dee0c324d27dcf
Pincoya Storm Petrel	en	711f78724c2a1bf77eb1b6a3f8fd8d6e
Grey-backed Storm Petrel	en	70a777ae4a7cc5563dfdbf147b5a0c92
White-faced Storm Petrel	en	082c6a9c096cf43714bd87e823377de3
White-bellied Storm Petrel	en	5c10ba1eaaa87c28df89c308e0daf78c
Black-bellied Storm Petrel	en	883470fc5b7505facb809fb6d51e4874
New Zealand Storm Petrel	en	74490996431439af9513e88037cea6d0
Polynesian Storm Petrel	en	6490d44deabbe6650d2b9ba26c4adb77
Albatrosses	en	5b58f42300c280543a1ef8aba2a4a5d4
Laysan Albatross	en	931cd59bed3d352a1778b76d56ca5c07
Black-footed Albatross	en	75e3d7c169413890592047ee58b82b1b
Waved Albatross	en	55dde34d0b150b2772418470f91151d4
Short-tailed Albatross	en	06a0ee131cb14cbd98daa454b1620389
Wandering Albatross	en	e3a61d5d5f26154fb91b8c24941c8299
Antipodean Albatross	en	2e36b3d0fbb1698b9a3225e2bd0b2e0b
Amsterdam Albatross	en	d33c75eecb1d2fade33d712ba28aefa1
Tristan Albatross	en	5513c9b60fa0d56340bf546b6e6e625b
Southern Royal Albatross	en	393f2b8c1b8a049c4eda334ef97908ba
Northern Royal Albatross	en	96b06bb9825a3ba6bbed406beb6e2da4
Sooty Albatross	en	5ea65117804a6a9b08f66e0fed106f1e
Light-mantled Albatross	en	537912e2e469140cdd4d5cd5f4936fb2
Black-browed Albatross	en	32411d9e9052e68f7d4b6091a2dd1760
Campbell Albatross	en	5be28652a134aef1c43624c87dbe83df
Shy Albatross	en	9b1943434e0ec5c954620cf5c455d578
Chatham Albatross	en	a55e9d7bc6fb1a98cb435db8b6b95d5f
Salvin's Albatross	en	bc8feda8490ca29dd44411d758f8f1c6
Grey-headed Albatross	en	acf288b01a904d7c09b75634c835ff7f
Atlantic Yellow-nosed Albatross	en	ab0ea299bddd47537462c83bfc5142b5
Indian Yellow-nosed Albatross	en	b1cf4872a5a55f9e52dcd02005ef64b3
Buller's Albatross	en	7d9afc07797c70444297026dbaa99236
Northern Storm Petrels	en	c1cb76f84e039c33bc724f0034647a4c
European Storm Petrel	en	0934dc6a8727afe8d4506593dd58d82c
Least Storm Petrel	en	6111d01e4039594a2e3e8780883a820e
Wedge-rumped Storm Petrel	en	3ab15453170fea0eef7919a22ae6c875
Band-rumped Storm Petrel	en	6f279116d5840906b4b8d722ebd02ab9
Monteiro's Storm Petrel	en	0edc205f0e3f69b75acadade4419a709
Cape Verde Storm Petrel	en	59b6cad74e802011de4b599798cf3b9e
Swinhoe's Storm Petrel	en	da463463980e65e4d68936919de7c317
Leach's Storm Petrel	en	cc334c7e1f22ca46e060afc18d5c3f8e
Townsend's Storm Petrel	en	76970aac4dc6b84e06f35af20dbac082
Ainley's Storm Petrel	en	2c3d75c27d12704ffb97c8ef15bc6a96
Markham's Storm Petrel	en	2e1ba93198e3d30a006ff71c01385d74
Tristram's Storm Petrel	en	aa61d2ca3124d31c2f8bdded91559378
Black Storm Petrel	en	2367e52734c437b60f0129ae74060b65
Guadalupe Storm Petrel	en	d365550d5d4931baf9eb8a2ef5d128b8
Matsudaira's Storm Petrel	en	1096fa7465747d798a879bf3ff6888ee
Ashy Storm Petrel	en	c256f613885fbc65c5dcbf0b50b2229e
Hornby's Storm Petrel	en	dbe106040a5ef9bea7f7067c18872758
Fork-tailed Storm Petrel	en	b4ce6480fd3da6f998065dc276b3fde8
Petrels, Shearwaters	en	41d6793b4ba381f946ac84795946147a
Southern Giant Petrel	en	8ae072200882379f3f046e865fc6b724
Northern Giant Petrel	en	ac3f6b8ffa651a3e067f0d7c1eb5fc10
Northern Fulmar	en	be8be8c769e63e3360b9930f09e41239
Southern Fulmar	en	1ce27d3efea9b39f63fa647d195b0746
Antarctic Petrel	en	541e369b6929261b9532bfa94650db07
Cape Petrel	en	a945002e97cc55a263ea2e3c91c1d746
Snow Petrel	en	ad6a252dd6db033ed17880d318a0a50d
Blue Petrel	en	f9dbd3c9d984942f6cba172c89475ba1
Broad-billed Prion	en	1993a1c453ec8e2ef94839f12a488686
Salvin's Prion	en	c723866191d90f17dba317ae9715c5f4
Antarctic Prion	en	f9a0913ab05a1567ac570f164c2d3bbd
Slender-billed Prion	en	3cba38d11913f7249b0a1901d679eaa0
Fairy Prion	en	ca6a5358a2543c0ad034e04c8653f237
Fulmar Prion	en	bc38a872f00c5874a9b3491bc0bf6174
Kerguelen Petrel	en	b01ed773111339b3b371cba3c4d32c97
Great-winged Petrel	en	9c9b8c4e3f275f93ca55e2c28c4d2c49
White-headed Petrel	en	b253acf742dbaec303742b31d3a8bd6f
Grey-faced Petrel	en	f242429f1fc80663c02e01e3c3d28e72
Atlantic Petrel	en	6cff7fbbac0d062cd7372c8d821a6bb0
Providence Petrel	en	df237e4abc97765fb4184c2a2e52cba4
Magenta Petrel	en	b6d629b00fb7145769db6a601d338255
Murphy's Petrel	en	8ceb126e0b279d94c7e32daca4b7748d
Soft-plumaged Petrel	en	74c5ff2f577bbf14186f8f5d860a67a9
Zino's Petrel	en	9cc112b49984189f69a03f8d3a4495ca
Fea's Petrel	en	1b3ecb7baf149732b7d60f6becd9b8ae
Desertas Petrel	en	768224e418a32c274a3f609c29d4dc55
Bermuda Petrel	en	d6fe4671a6bd8c722b0d19c903bb6882
Black-capped Petrel	en	b8276ba8837834f408780afd8ef4fbd7
Jamaican Petrel	en	d381d73c223568ef8b64d8f95ab57d67
Juan Fernandez Petrel	en	dd3a84b367a15962854668abc73e6d1c
Vanuatu Petrel	en	45c06ea6127078f9e6d2416080dee2e9
Kermadec Petrel	en	aaac08dd59067395026e6875a0186590
Herald Petrel	en	340282b9634837c6b1e4440ffcaf27b7
Trindade Petrel	en	6c828621760d53f3fb9af4c135489462
Henderson Petrel	en	a0c20721931e9d88c806988d8b695b9d
Phoenix Petrel	en	e4bef686846eec2dfbc0d168c9028ee1
Barau's Petrel	en	11f4fb542933fd46dfb0453eb847a140
Hawaiian Petrel	en	c623192ff69a3be434b0e34f051fefd4
Galapagos Petrel	en	bb22318ed8c518cc510b7fadc8fabd80
Mottled Petrel	en	9842b9ad77a21871b0e82d84f03433a6
White-necked Petrel	en	d678e43eb91c71b3576e648e844f546b
Black-winged Petrel	en	e154b68ea4d8236b28ba73e4fce1c998
Chatham Petrel	en	dbeb4227fcb6b4a67313788eb8cf0308
Bonin Petrel	en	5fce75443d702a4cb45bd38181db5672
Gould's Petrel	en	72b9c78560ad9aa66a8163ed2ad3ef4a
Collared Petrel	en	0dc7f28854ea9abe04b61b55f91fb3d2
Cook's Petrel	en	4ef648eb34d1b7718c1b4eef91e05362
De Filippi's Petrel	en	f892d51efe43d5480f9d5173cceeb5fd
Stejneger's Petrel	en	21ac901bfe8be7152cdbd9a0e090a084
Pycroft's Petrel	en	0a6685790bf391e1400f8e553d90ff67
Mascarene Petrel	en	71a03b06f0c159e7ea8ca58d86779488
St. Helena Petrel	en	24a5d6f474686e3cf75b4a5f30744748
Tahiti Petrel	en	b82fad241b0f2022ee41173d3e87a2a6
Beck's Petrel	en	a825ad81e127917d5a717b3205e0f215
Fiji Petrel	en	d13bbead94be4dbd0349b5914aa8aa14
Grey Petrel	en	7a0d10bae617d41bae5abfce9f735e48
White-chinned Petrel	en	babdcd95be8697bc909c1346cbe24c6d
Spectacled Petrel	en	accf0dc2520b24ca3a46066ac8c88996
Black Petrel	en	5f899876cdce4be64a58535bb786d7cf
Westland Petrel	en	140076a5d611675561c6e0d19f1f641d
Streaked Shearwater	en	84a2c25b731a10e4bbd443d0333a4ae8
Scopoli's Shearwater	en	fd26bce26d996e182ce4f303ceaaf8fb
Cory's Shearwater	en	64d8e932a1020424628429b327e6e574
Cape Verde Shearwater	en	303184a373e153ee0449b9da7c58cd24
Wedge-tailed Shearwater	en	060d922bc226da3e858bf95300f5a321
Buller's Shearwater	en	aef0b28c3f1fa5ba1e248fcd84902f5d
Sooty Shearwater	en	efbf6672b69f76cbef7c73f175f9e06b
Short-tailed Shearwater	en	865f0bf734256859fb0d49ff0d7a379a
Pink-footed Shearwater	en	e4b9e74b2c92736103ced0922c1bd703
Flesh-footed Shearwater	en	8896972ecc31130b9ac572cb97c4a3bb
Great Shearwater	en	d08535c7779fa0c8621db239f9bad692
Christmas Shearwater	en	c03c83e6005bd9b6d2aa6aae3383e8d3
Manx Shearwater	en	6d3db812b0a14518f48d4a38c3534e9c
Yelkouan Shearwater	en	4c248435e018c87846223406e0f57148
Balearic Shearwater	en	26c4a4ff5de9c995f1f4112174f38139
Bryan's Shearwater	en	8a3e8d1fd2d891055218d3026e91c1b0
Black-vented Shearwater	en	b35858656030c3b5ca9bc95b36c3f80a
Townsend's Shearwater	en	02bd8a31626f5a00aba3ed15c72a7f54
Newell's Shearwater	en	aace7fbd39a47ce433170916422dccaf
Rapa Shearwater	en	af657646e324ba4e154b4a4ebd2600bf
Fluttering Shearwater	en	16e3e9e459d6717170530ded0fc36292
Hutton's Shearwater	en	1b2e5a2c284620a645704c02b73d2840
Audubon's Shearwater	en	b253df1a21acf89e6df53fd0ae9b302a
Persian Shearwater	en	1f411323aad56fe3acc8345100267be6
Tropical Shearwater	en	f2c9a7ba1be44028853849b9387c29ca
Galapagos Shearwater	en	6da42b9234bc27358ab675099ef5a41e
Bannerman's Shearwater	en	8fe6385db3565b235aa03ae231416fdf
Heinroth's Shearwater	en	01a3e2b0ad25994bd2f1e705bd2a28d1
Little Shearwater	en	57208d2d738694e84094e3f73076bb93
Subantarctic Shearwater	en	98f86854f9aba2cbbdfc49296a9db672
Barolo Shearwater	en	2953ba003e3f628de177584dbdcee6ba
Boyd's Shearwater	en	92c638dc0ae96160cddc0fe2a3461e17
Peruvian Diving Petrel	en	706915bd6541b5e05b5f55e000d36879
Magellanic Diving Petrel	en	91500b42e10bca8caee15809b6460881
South Georgia Diving Petrel	en	68199f59ea20ee87e19e69de75682620
Common Diving Petrel	en	5f402776c4e56c649f4be970b6702c13
Bulwer's Petrel	en	4f664c689c705fc7f8fde11605f2805d
Olson's Petrel	en	b88f557f7d430ffc23585029117b6777
Jouanin's Petrel	en	ebc453874bc3bc7d846bb0ecca9c7554
Grebes	en	4fcdb5488a070a76d5bc05d4c2bb381d
Alaotra Grebe	en	a743bb6d5c89f635ff419918c61d5f31
Little Grebe	en	4b43c1f458b266b7ec9de6aaf0990492
Tricolored Grebe	en	775b8983cf8e4504a63965e172c25607
Australasian Grebe	en	72ce4ed091c0144f4a94e1e6b89b39f8
Madagascan Grebe	en	c5d6238e5ff3a167195c23b8f34f8a84
Least Grebe	en	2135ee3bb76b82e828bc067a5b036081
Pied-billed Grebe	en	161070f8360ba83c2df4cb0bcc2e9ab6
Atitlan Grebe	en	b70c5bac090e2ead405bd6eddc50bd36
White-tufted Grebe	en	f3cfaaa88f38fdafe19aab0223038a46
Titicaca Grebe	en	87f07db7b5ea933adf9e54548e81e21c
Hoary-headed Grebe	en	a53179665eb648b868081e0781072bf1
New Zealand Grebe	en	9a9c9eb14e52ea785957df0282ed63e3
Great Grebe	en	83dd0df69774329eb6caa0b9bacb29cf
Red-necked Grebe	en	ea6a55f96147424df74fa32f0ecef3fa
Great Crested Grebe	en	944004c0376ed2120e45ee399b32cb46
Horned Grebe	en	6074dc8ff5273e5a74be566282a48e89
Black-necked Grebe	en	44b5e8b02a8e48bb38ccd28ab7dca738
Colombian Grebe	en	a4fb320241e7395e6aa211dfd77e0cc0
Silvery Grebe	en	b5dd2ae38e8d7494949eaa43be0cf144
Junin Grebe	en	07a89cadd732a25fbaed19dabe1ffe15
Hooded Grebe	en	2260806ff9ca1fb94c272f9ffa104eb5
Western Grebe	en	2ec1bd3b77276e1e3bcb0c70f80fd4ea
Clark's Grebe	en	e2f0ea8a74477ed8df868fbac1d04d4c
Flamingos	en	601574c69d5f4fcdb46b8b7eed3389be
Greater Flamingo	en	ac92012cb97e44120bf6f1bc8eef15fc
American Flamingo	en	42e4a95320db2034bbc022ceda250efd
Chilean Flamingo	en	6b095bda48f0c8b35fd4a6f3495e4430
Lesser Flamingo	en	c739cbc622d7a5cb0a3ac67c4ed6d506
Andean Flamingo	en	cf6d204b1a5fb681d54bc95775716795
James's Flamingo	en	f7c4255578efd72964de11cfe1e3d8b8
Tropicbirds	en	2d772dddd502063eb2ffca4f2b56dc65
Red-billed Tropicbird	en	8bf6e8c522b5c4a348afb05e766ba05d
Red-tailed Tropicbird	en	5dbf296ba8209c49d53bb93aff1720d6
White-tailed Tropicbird	en	928907cd08549d0d02f161ac8faf32ad
Storks	en	3987ad48f27c3886fa72eb1b07530a93
Wood Stork	en	c58fff518905189caae51ff2e0be0314
Milky Stork	en	f23994d3968252a4b6d7ef4dbe72131a
Yellow-billed Stork	en	da9de92e0c1aaac333a02cbc3338dc4b
Painted Stork	en	bbeae4eb864c9c7849b3dcdbaac3d859
Asian Openbill	en	3d9a010b628aff371dceb55c92eeba08
African Openbill	en	52e0665e35b9f99a22adb8f6b1a4d4d9
Black Stork	en	f334a65543ca8d5658e5806abb6aef0a
Abdim's Stork	en	f7400f4f8d08be6faceb545f858d3c72
Woolly-necked Stork	en	282003c7497755d08fc3ccdb08938d1a
Storm's Stork	en	dc339ee9e4461287b93deb95441e5e59
Maguari Stork	en	1183cdb9c0f58fef52e0fb83635fbe67
White Stork	en	689ba2b3bf602378d9ee06dfe8f31018
Oriental Stork	en	bdb544be5df143dec72c838c2546a0c7
Black-necked Stork	en	6dc700758eeee3595603a56ef14c7af1
Saddle-billed Stork	en	a0fc3048f95c1ae9f06944de12737d5d
Jabiru	en	b18ec0d6b58cb4fac67f0888567ccd63
Lesser Adjutant	en	2ddc55611659ff68a41fdaea3a7c1550
Greater Adjutant	en	7f346631cf378aec2ada6123d4e7fe4d
Marabou Stork	en	a9ebf8a0a3e8f493588f1589209e6d4d
Ibises, Spoonbills	en	f89f4409eccbb9c90268c5b6c115824b
African Sacred Ibis	en	cfcedc38fce14410ef2b6b43d411cbeb
Malagasy Sacred Ibis	en	8ead72966a158af14f81b4953c861fa2
Reunion Ibis	en	5312427187bb802ca14bb07c3cb9d91a
Black-headed Ibis	en	58c44e30a74cb67a6486a74a7fb26c96
Australian White Ibis	en	75052eb857a337b5a38947dce4250dee
Straw-necked Ibis	en	561175fc4c8bd829636b003b8d5388ad
Red-naped Ibis	en	ed9be9741eec1b65d89713f1923612d5
White-shouldered Ibis	en	60973074b1cce391ef74b84a0e6481b7
Giant Ibis	en	c60c437efed197b54f3da0e177f0e4ff
Northern Bald Ibis	en	f34da8b81b4f505e191e62ffeab2d73c
Southern Bald Ibis	en	4c23fb93777ca022f37a16a4570daa27
Crested Ibis	en	5639852fec9fe0b292725ca04dbf8a78
Olive Ibis	en	a4f69738b7052dc0ee6937900a959ba5
Sao Tome Ibis	en	939da5307bf619c413f6271dcc3db25c
Spot-breasted Ibis	en	0bf96b0bf52eed28bb43f74fa00c7dcc
Hadada Ibis	en	9f19fe4b5334e47fd34fb501cd3c4be6
Wattled Ibis	en	1d536874309a6d8549fa01c01340dab2
Plumbeous Ibis	en	4c3668fa145b51c05e59ea65796742ba
Buff-necked Ibis	en	2232057375923f7ab85564e6c70152b4
Black-faced Ibis	en	824207642667ea9b5969b050801f2939
Andean Ibis	en	ee4b77265670d2a7cd10a8a3082a21b9
Sharp-tailed Ibis	en	5b60b049e68dd64649f732843858540b
Green Ibis	en	2b891581798c4cb9edd941ea106b7511
Bare-faced Ibis	en	bd2298ab128b30ba44f61217ad36f36e
American White Ibis	en	2ff8e11eaa84db1739e7d627570f2c6a
Scarlet Ibis	en	de031b6c5af76f5e7b24ff7c308cb0a5
Glossy Ibis	en	1914ff23d97e0988475a3db5b066b3cd
White-faced Ibis	en	e0dd9719bf215ebb02b3a0cf2c7bc6a1
Puna Ibis	en	6936067ade162de18bbd3918c9f1c86a
Madagascan Ibis	en	1c2cd5e95a167926d86b6fa19652503c
Eurasian Spoonbill	en	06ba5987759b2be85eb96a11e1c85aba
Black-faced Spoonbill	en	dd8aa5bad5be1ce364274fbca599b3e4
African Spoonbill	en	c277d52bcc6601fb42969a4e21b4fe7a
Royal Spoonbill	en	70334bc4b3948b4c16bd1861427f6aeb
Yellow-billed Spoonbill	en	ede5659631849af461e442e3594cff5a
Roseate Spoonbill	en	69f29ba95730deb9c6002526d3ed6dea
Herons, Bitterns	en	2977352e09e1c356cbb41ee573e39d6c
