id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	kingdom	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1210434	1210434	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487207	1210434	1220388	Nysius cymoides	Spinola, M. 1837. Essai sur les genres d'insectes appartenants a l'orde des Hemipteres Lin. ou Rhyngotes. Fab. et a la section Heteropteres, Dufour. Essai sur les genres d'insectes appartenants a l'orde des Hemipteres Lin...Fab. et a la section Heteropteres, Dufour. Genes: Chez Yves Gravier Imprimeur-Libraire. pp.	Animalia	species	(Spinola, 1837)	ICZN	valid			2016-11-08T15:21:00
1210435	1210435	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487212	1210434	1220388	Nysius thoracicus	Horvath, G. 1882. Ueber einige Lygaeiden. Wien. ent. Ztg	Animalia	species	Horvath, 1882	ICZN	junior synonym			2016-11-08T15:21:00
1210436	1210436	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487211	1210434	1220388	Heterogaster exilis	Costa, A. 1855. Cimicum Regni Neapolitani centuria tertia & quartae fragmentum. Atti del Reale Instituto d'Incorragiamento alle scienze Naturali (Atti Ist. Sci. nat. Napoli)	Animalia	species	Costa, 1855	ICZN	junior synonym			2016-11-08T15:21:00
1210437	1210437	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487210	1210434	1220388	Nysius fuliginosus	Fieber, F.X. 1861. Die Europaischen Hemiptera. Halbflugler (Rhynchota Heteroptera). Die Europaischen Hemiptera. Halbflugler (Rhynchota Heteroptera). Wien: Gerold vi,	Animalia	species	Fieber, 1861	ICZN	junior synonym			2016-11-08T15:21:00
1210440	1210440	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487206	1220388	1210498	Anorthuna	Strand, E. 1928. Miscellanea nomenclatorica zoologica et Palaeontologica. Arch. Naturgesch.	Animalia	subgenus	Strand, 1928	ICZN	junior synonym			2016-11-08T15:21:00
1210441	1210441	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487205	1210441	1220388	Nysius pilosulus	Horvath, G. 1904. Insecta Heptapotamica a DD. Almasy & Stummer-Traunfels collecta. I. Hemiptera. Ann. hist.-nat. Mus. hung.	Animalia	species	Horvath, 1904	ICZN	valid			2016-11-08T15:21:00
1210442	1210442	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487204	1210442	1220388	Nysius vulcanorum	Lindberg, H. 1958. Hemiptera Insularum Caboverdensium. Systematik, Ökologie und Verbreitung der Heteropteren und Cicadinen der Kapverdischen Inseln. Societas Scietiarum Fennica Commentationes Biologicae (Comment. biol., Helsingf.) 19:1-246	Animalia	species	Lindberg, 1958	ICZN	valid			2016-11-08T15:21:00
1210443	1210443	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487201	1210443	1220388	Nysius atlantidum	Horvath, G. 1890. Synopsis des Nysius Palearctiques. Revue de d’Entomologie, Caen. (Rev. Ent., Caen.)	Animalia	species	Horvath, 1890	ICZN	valid			2016-11-08T15:21:00
1210445	1210445	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487606	1210445	1209930	Glyptonysius	Usinger, R.L. 1942. The genus Nysius and its allies in the Hawaiian Islands (Hemiptera, Lygaeidae, Orsillini). Bull. Bishop Mus.	Animalia	genus	Usinger, 1942	ICZN	valid			2016-11-08T15:20:00
1210446	1210446	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487609	1210446	1210445	Glyptonysius hylaeus	Kirkaldy, G.W. 1910. Hemiptera: supplement to fauna Hawaiiensis. Hemiptera: supplement to fauna Hawaiiensis.	Animalia	species	(Kirkaldy, 1910)	ICZN	valid			2016-11-08T15:20:00
1210447	1210447	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487608	1210447	1210445	Glyptonysius laevigatus	Usinger, R.L. 1942. The genus Nysius and its allies in the Hawaiian Islands (Hemiptera, Lygaeidae, Orsillini). Bull. Bishop Mus.	Animalia	species	Usinger, 1942	ICZN	valid			2016-11-08T15:20:00
1210448	1210448	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487377	1210448	1210498	Oreonysius	Usinger, R.L. 1952. Two new Orsillini from Kilimanjaro (Hemiptera: Lygaeidae). Proc. roy. Ent. Soc. (B):	Animalia	genus	Usinger, 1952	ICZN	valid			2016-11-08T15:20:00
1210449	1210449	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487378	1210449	1210448	Oreonysius rugosus	Usinger, R.L. 1952. Two new Orsillini from Kilimanjaro (Hemiptera: Lygaeidae). Proc. roy. Ent. Soc. (B):	Animalia	species	Usinger, 1952	ICZN	valid			2016-11-08T15:20:00
1210450	1210450	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487466	1210450	1210000	Camptocoris	Puton, A. 1886. Catalogue des Hemipteres de la faune Palearctique (Heteropteres, Cicadines et Psyllides) 3rd ed. Catalogue des Hemipteres de la faune Palearctique (Heteropteres, Cicadines et Psyllides)	Animalia	genus	Puton, 1886	ICZN	valid			2016-11-08T15:20:00
1210451	1210451	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487482	1210451	1210450	Camptocoris typus	Distant, W.L. 1918. The fauna of British India, including Ceylon & Burma. The fauna of British India, including Ceylon & Burma. Rhynchota Vol. XII. Homoptera: Appendix: Heteroptera: Addenda pp.	Animalia	species	(Distant, 1918)	ICZN	valid			2016-11-08T15:20:00
1210452	1210452	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487485	1210451	1210450	Nysiodes faustus	Distant, W.L. 1918. The fauna of British India, including Ceylon & Burma. The fauna of British India, including Ceylon & Burma. Rhynchota Vol. XII. Homoptera: Appendix: Heteroptera: Addenda pp.	Animalia	species	Distant, 1918	ICZN	junior synonym			2016-11-08T15:20:00
1210453	1210453	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487474	1210453	1210450	Camptocoris longicornis	Puton. 1874.	Animalia	species	(Puton, 1874)	ICZN	valid			2016-11-08T15:20:00
1210454	1210454	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487481	1210453	1210450	Camptonotus maculatus	Jakovlev, B.E. 1885. Hemiptera Heteroptera aus Achal-Tekke. Horae Soc. ent. ross.	Animalia	species	Jakovlev, 1885	ICZN	junior synonym			2016-11-08T15:20:00
1210455	1210455	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487480	1210453	1210450	Nysius longicornis pallescens	Puton, A. & Lethierry. 1887. Hemipteres nouveaux de l'Algerie. Revue de d’Entomologie, Caen. (Rev. Ent., Caen.)	Animalia	subspecies	Puton & Lethierry, 1887	ICZN	junior synonym			2016-11-08T15:20:00
1210456	1210456	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487479	1210453	1210450	Leuconysius tachdirtensis	Bergevin. 1923.	Animalia	species	Bergevin, 1923	ICZN	junior synonym			2016-11-08T15:20:00
1210457	1210457	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487478	1210453	1210450	Leuconysius biskrensis	Poppius. 1912. Neue Hemiptera Heteroptera aus Algier. Wien. ent. Ztg	Animalia	species	Poppius, 1912	ICZN	junior synonym			2016-11-08T15:20:00
1210458	1210458	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487484	1210451	1210450	Camptocoris lindbergi	Wagner, E. 1958. Der Nysius-Komplex (Hem. Het. Lygaeidae) in der Palaearktis. Societas Scietiarum Fennica Commentationes Biologicae (Comment. biol., Helsingf.)	Animalia	species	Wagner, 1958	ICZN	junior synonym			2016-11-08T15:20:00
1210459	1210459	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487473	1210459	1210450	Camptocoris carayoni	Wagner, E. 1958. Der Nysius-Komplex (Hem. Het. Lygaeidae) in der Palaearktis. Societas Scietiarum Fennica Commentationes Biologicae (Comment. biol., Helsingf.)	Animalia	species	Wagner, 1958	ICZN	valid			2016-11-08T15:20:00
1210466	1210466	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487472	1210450	1210000	Nysiodes	Distant, W.L. 1918. The fauna of British India, including Ceylon & Burma. The fauna of British India, including Ceylon & Burma. Rhynchota Vol. XII. Homoptera: Appendix: Heteroptera: Addenda pp.	Animalia	genus	Distant, 1918	ICZN	junior synonym			2016-11-08T15:20:00
1210467	1210467	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487471	1210450	1210000	Camptonotus	Jakovlev, B.E. 1885. Hemiptera Heteroptera aus Achal-Tekke. Horae Soc. ent. ross.	Animalia	genus	Jakovlev, 1885	ICZN	junior synonym			2016-11-08T15:20:00
1210468	1210468	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487470	1210450	1210000	Leuconysius	Poppius. 1912. Neue Hemiptera Heteroptera aus Algier. Wien. ent. Ztg	Animalia	genus	Poppius, 1912	ICZN	junior synonym			2016-11-08T15:20:00
1210469	1210469	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487469	1210450	1210000	Pseudonysius	Bergevin, E. 1921. Note a propos du Nysius longicornis Put. et du Leuconysius biskrensis Popp. (Hemipteres Lygaeidae). Bull. Soc. Hist. nat. Afr. N.	Animalia	genus	Bergevin, 1921	ICZN	junior synonym			2016-11-08T15:20:00
1210470	1210470	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487464	1210470	1210000	Austronysius	Ashlock. 1967.	Animalia	genus	Ashlock, 1967	ICZN	valid			2016-11-08T15:20:00
1210471	1210471	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487465	1210471	1210470	Austronysius sericus	Ashlock, P.D. 1967. A generic classification of the Orsillinae of the World (Hemiptera: Heteroptera: Lygaeidae). Univ. Cal. Publ. Entomol.	Animalia	species	Ashlock, 1967	ICZN	valid			2016-11-08T15:20:00
1210472	1210472	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487462	1210472	1210000	Eurynysius	Ashlock, P.D. 1967. A generic classification of the Orsillinae of the World (Hemiptera: Heteroptera: Lygaeidae). Univ. Cal. Publ. Entomol.	Animalia	genus	Ashlock, 1967	ICZN	valid			2016-11-08T15:20:00
1210474	1210474	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487463	1210474	1210472	Eurynysius meschioides	Ashlock, P.D. 1967. A generic classification of the Orsillinae of the World (Hemiptera: Heteroptera: Lygaeidae). Univ. Cal. Publ. Entomol.	Animalia	species	Ashlock, 1967	ICZN	valid			2016-11-08T15:20:00
1210475	1210475	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487427	1210475	1210000	Neortholomus	Hamilton. 1983.	Animalia	genus	Hamilton, 1983	ICZN	valid			2016-11-18T09:02:00
1210496	1210496	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487441	1210496	1210475	Neortholomus procerodorus	Hamilton, S.W. 1983. Neortholomus, a new genus of Orsillini (Hemiptera: Heteroptera: Lygaeidae: Orsillinae). Univ. Kansas Sci. Bull.	Animalia	species	Hamilton, 1983	ICZN	valid			2016-11-08T15:20:00
1210497	1210497	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487439	1210497	1210475	Neortholomus usingeri	Ashlock, P.D. 1972. The Lygaeidae of the Galapagos Islands (Hemiptera: Heteroptera). Proc. Cal. Acad. Sci. Ser.	Animalia	species	(Ashlock, 1972)	ICZN	valid			2016-11-08T15:20:00
1210498	1210498	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487149	1210498	1209929	Nysiini		Animalia	tribe		ICZN	valid			2016-11-18T08:49:00
1210499	1210499	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487375	1210499	1210498	Lepiorsillus	Malipatil. 1979.	Animalia	genus	Malipatil, 1979	ICZN	valid			2016-11-08T15:20:00
1210500	1210500	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487376	1210500	1210499	Lepiorsillus tekapoensis	Malipatil, M.B. 1979. An ususual orsilline genus from New Zealand (Heteroptera: Lygaeidae). N. Z. J. Zool.	Animalia	species	Malipatil, 1979	ICZN	valid			2016-11-08T15:20:00
1210503	1210503	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487200	1210503	1220388	Nysius vinctus	Scudder, S.H. 1890. The tertiary insects of North America. Rept. U.S. Geol. Surv. Terr.	Animalia	species	Scudder, 1890	ICZN	valid			2016-08-23T13:36:00
1210512	1210512	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:485516	1210512	1209918	Lygaeinae		Animalia	subfamily		ICZN	valid			2016-11-18T08:07:00
1210513	1210513	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487111	1210513	1210512	Lygaeosoma	Spinola, M. 1837. Essai sur les genres d'insectes appartenants a l'orde des Hemipteres Lin. ou Rhyngotes. Fab. et a la section Heteropteres, Dufour. Essai sur les genres d'insectes appartenants a l'orde des Hemipteres Lin...Fab. et a la section Heteropteres, Dufour. Genes: Chez Yves Gravier Imprimeur-Libraire. pp.	Animalia	genus	Spinola, 1837	ICZN	valid			2016-11-08T15:21:00
1210514	1210514	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487109	1210514	1210565	Melanotelus villiersi	Hoberlandt, L. 1954. Contribution a l'etude de la zone d'inondation du Niger (Mission G. Remaudiere) XI. Hemipteres-Heteropteres. Bull. Inst. franc. Afr. N.	Animalia	species	Hoberlandt, 1954	ICZN	valid			2016-11-08T15:20:00
1210515	1210515	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487147	1210515	1210513	Lygaeosoma anatolicum	Seidenstucker, G. 1960. Uber die formen der Gattung Lygaeosoma Spin. (Hem.-Het.). Opusc. Zool. N.	Animalia	species	Seidenstucker, 1960	ICZN	valid			2016-11-08T15:20:00
1210516	1210516	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487146	1210516	1210513	Lygaeosoma orientale	Distant, W.L. 1904. Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). London: Taylor & Francis pp.	Animalia	species	Distant, 1904	ICZN	valid			2016-11-08T15:20:00
1210517	1210517	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487105	1210517	1210565	Melanotelus villosula	Stal, C. 1855. Hemiptera fran Kafferlandet. Öfversigt Vetenskaps-Akademiens Förhandlingar (Ofvers. VetenskAkad. Forh., Stockh.) 12(1):27-47	Animalia	species	(Stal, 1855)	ICZN	valid			2016-11-08T15:20:00
1210519	1210519	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487144	1210519	1210513	Lygaeosoma angulare	Reuter, O.M. 1885. Ad cognitionem Lygaeidarum Palaearcticarum. Revue de d’Entomologie, Caen. (Rev. Ent., Caen.)	Animalia	species	Reuter, 1885	ICZN	valid			2016-11-08T15:20:00
1210520	1210520	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487142	1210520	1210513	Lygaeosoma contaminata	Distant, W.L. 1918. The fauna of British India, including Ceylon & Burma. The fauna of British India, including Ceylon & Burma. Rhynchota Vol. XII. Homoptera: Appendix: Heteroptera: Addenda pp.	Animalia	species	Distant, 1918	ICZN	valid			2016-11-08T15:20:00
1210522	1210522	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487140	1210522	1210513	Lygaeosoma modesta	Distant, W.L. 1909. Rhynchotal notes. XLVII. Ann. Mag. Nat. Hist.	Animalia	species	(Distant, 1909)	ICZN	valid			2016-11-08T15:20:00
1210523	1210523	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487139	1210523	1210513	Lygaeosoma neglecta	Distant, W.L. 1901. Rhynchotal notes. XI. Heteroptera: Fam. Lygaeidae. Ann. Mag. Nat. Hist.	Animalia	species	Distant, 1901	ICZN	valid			2016-11-08T15:20:00
1210524	1210524	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487102	1210524	1210565	Melanotelus argillacea	Reuter, O.M. 1885. Ad cognitionem Lygaeidarum Palaearcticarum. Revue de d’Entomologie, Caen. (Rev. Ent., Caen.)	Animalia	species	Reuter, 1885	ICZN	valid			2016-11-08T15:20:00
1210526	1210526	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487137	1210526	1210513	Lygaeosoma pusa	Distant, W.L. 1909. Rhynchotal notes. XLVII. Ann. Mag. Nat. Hist.	Animalia	species	(Distant, 1909)	ICZN	valid			2016-11-08T15:20:00
1210527	1210527	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:487099	1210527	1210565	Melanotelus sordida	Distant, W.L. 1918. The fauna of British India, including Ceylon & Burma. The fauna of British India, including Ceylon & Burma. Rhynchota Vol. XII. Homoptera: Appendix: Heteroptera: Addenda pp.	Animalia	species	Distant, 1918	ICZN	valid			2016-11-08T15:20:00
