uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1208329	|	1208147	|	Pseudoblissus	|	genus	|		|	
1208330	|	1208329	|	Pseudoblissus trispinosus	|	species	|		|	
1208331	|	1208147	|	Ramadademus	|	genus	|		|	
1208332	|	1208331	|	Ramadademus anomalous	|	species	|		|	
1208333	|	1208331	|	Ramadademus multispinosus	|	species	|		|	
1208334	|	1208331	|	Ramadademus sakalava	|	species	|		|	
1208335	|	1208147	|	Reticulatodemus	|	genus	|		|	
1208336	|	1208335	|	Reticulatodemus calcar	|	species	|		|	
1208337	|	1208335	|	Reticulatodemus nitidus	|	species	|		|	
1208338	|	1208335	|	Reticulatodemus orbiculatus	|	species	|		|	
1208339	|	1208335	|	Reticulatodemus orbiculoides	|	species	|		|	
1208340	|	1208335	|	Reticulatodemus umbrosus	|	species	|		|	
1208341	|	1208147	|	Scansidemus	|	genus	|		|	
1208342	|	1208341	|	Scansidemus peregrinus	|	species	|		|	
1208343	|	1208341	|	Scansidemus taprobanes	|	species	|		|	
1208344	|	1208147	|	Scintillademus	|	genus	|		|	
1208345	|	1208344	|	Scintillademus gemmatus	|	species	|		|	
1208346	|	1208147	|	Talpoblissus	|	genus	|		|	
1208347	|	1208346	|	Talpoblissus latus	|	species	|		|	
1208349	|	1208346	|	Talpoblissus cydnoides	|	species	|		|	
1208350	|	1208147	|	Toonglasa	|	genus	|		|	
1208351	|	1208364	|	Extarademus tumorosoides	|	species	|		|	
1208352	|	1208364	|	Extarademus tylosis	|	species	|		|	
1208353	|	1208364	|	Extarademus wilcoxae	|	species	|		|	
1208354	|	1208364	|	Extarademus yushaniacola	|	species	|		|	
1208355	|	1208350	|	Toonglasa forficuloides	|	species	|		|	
1208364	|	1208147	|	Extarademus	|	genus	|		|	
1208366	|	1208364	|	Extarademus barrerai	|	species	|		|	
1208367	|	1208364	|	Extarademus bifida	|	species	|		|	
1208368	|	1208364	|	Extarademus collaroides	|	species	|		|	
1208369	|	1208364	|	Extarademus elegans	|	species	|		|	
1208370	|	1208364	|	Extarademus humerus	|	species	|		|	
1208371	|	1208364	|	Extarademus indomita	|	species	|		|	
1208372	|	1208364	|	Extarademus munda	|	species	|		|	
1208373	|	1208364	|	Extarademus nigra	|	species	|		|	
1208374	|	1208364	|	Extarademus prunimunda	|	species	|		|	
1208375	|	1208364	|	Extarademus pulchella	|	species	|		|	
1208376	|	1208364	|	Extarademus reticulata	|	species	|		|	
1208377	|	1208364	|	Extarademus thackstonae	|	species	|		|	
1208378	|	1208364	|	Extarademus tumorosis	|	species	|		|	
1208379	|	1208147	|	Geoblissus	|	genus	|		|	
1208381	|	1208147	|	Heinsius	|	genus	|		|	
1208382	|	1208381	|	Heinsius explicatus	|	species	|		|	
1208383	|	1208381	|	Heinsius pallidus	|	species	|		|	
1208386	|	1208147	|	Cavelerius	|	genus	|		|	
1208387	|	1208386	|	Cavelerius illustris	|	species	|		|	
1208389	|	1208192	|	Dimorphopterus pilosus	|	species	|		|	
1208390	|	1208147	|	Ischnodemus	|	genus	|		|	
1208391	|	1208390	|	Ischnodemus zavattarii	|	species	|		|	
1208392	|	1208390	|	Ischnodemus slossoni	|	species	|		|	
1208393	|	1208390	|	Ischnodemus brunnipennis	|	species	|		|	
1208394	|	1208309	|	Patritiodemus dilutipes	|	species	|		|	
1208396	|	1208390	|	Ischnodemus conicus	|	species	|		|	
1208397	|	1208390	|	Ischnodemus rufipes	|	species	|		|	
1208398	|	1208390	|	Ischnodemus tibialis	|	species	|		|	
1208399	|	1208390	|	Ischnodemus intermedius	|	species	|		|	
1208400	|	1208390	|	Ischnodemus falicus	|	species	|		|	
1208402	|	1208390	|	Ischnodemus nigrostillatus	|	species	|		|	
1208404	|	1208390	|	Ischnodemus lobatus	|	species	|		|	
1208406	|	1208390	|	Ischnodemus nigripes	|	species	|		|	
1208407	|	1208390	|	Ischnodemus atricolor	|	species	|		|	
1208408	|	1208364	|	Extarademus collaris	|	species	|		|	
1208409	|	1208390	|	Ischnodemus basalis	|	species	|		|	
1208411	|	1208390	|	Ischnodemus variegatus	|	species	|		|	
1208412	|	1208192	|	Dimorphopterus erebus	|	species	|		|	
1208413	|	1208390	|	Ischnodemus missouriensis	|	species	|		|	
1208414	|	1208390	|	Ischnodemus oblongus	|	species	|		|	
1208416	|	1208390	|	Ischnodemus badius	|	species	|		|	
1208418	|	1208605	|	Macropes australis	|	species	|		|	
1208419	|	1208364	|	Extarademus umbratus	|	species	|		|	
1208420	|	1208390	|	Ischnodemus suturalis	|	species	|		|	
1208421	|	1208390	|	Ischnodemus stalii	|	species	|		|	
1208422	|	1208192	|	Dimorphopterus atromaculatus	|	species	|		|	
