id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1178784	1178784	urn:lsid:Blattodea.speciesfile.org:TaxonName:457	1178783	1178772	Periplaneta configurata	Walker, F. 1868. Catalogue of the Specimens of Blattariae in the Collection of the British Museum, British Museum (Natural History), London 239	species	Walker, 1868	junior synonym			2013-07-20T16:40:00
1178785	1178785	urn:lsid:Blattodea.speciesfile.org:TaxonName:456	1178783	1178772	Kakerlac thoracica	Serville. 1838[1839]. Histoire naturelle des Insectes. Orthoptères. Librairie Encyclopédique de Roret [Collection des Suites à Buffon], Roret, Paris xviii + 776 pp.	species	Serville, 1838	junior synonym			2013-07-20T16:40:00
1178786	1178786	urn:lsid:Blattodea.speciesfile.org:TaxonName:453	1178786	1178772	Homalosilpha valida	Bei-Bienko. 1969. New genera and species of cockroaches (Blattoptera) from tropical and subtropical Asia. Entom. Obozr. 48(4):831-862	species	Bei-Bienko, 1969	valid			2015-12-23T12:27:00
1178787	1178787	urn:lsid:Blattodea.speciesfile.org:TaxonName:450	1178787	1178772	Homalosilpha vicina	Brunner von Wattenwyl. 1865. Nouveau Système des Blattaires., G. Braumüller, Vienna 426 pp. 13 pls.	species	(Brunner von Wattenwyl, 1865)	valid			2016-04-01T11:02:00
1178788	1178788	urn:lsid:Blattodea.speciesfile.org:TaxonName:452	1178787	1178772	Homalosilpha cruralis	Shelford. 1908. New species of Blattidae in the collection of the Deutsche Entomologische National-Museum. (Orthopt.). Dtsch. ent. Zs. 115-131	species	Shelford, 1908	junior synonym		synonymised by Kumar (1975)	2016-02-26T11:00:00
1178789	1178789	urn:lsid:Blattodea.speciesfile.org:TaxonName:434	1178789	1178565	Maoriblatta	Princis. 1966. Kleine Beiträge zur Kenntnis der Blattarien und ihrer Verbreitung. IX. Opuscula Entomologica 31(1-2):43-60	genus	Princis, 1966	valid			2016-04-01T11:02:00
1178790	1178790	urn:lsid:Blattodea.speciesfile.org:TaxonName:446	1178790	1178789	Maoriblatta brunni	Alfken. 1903. Abh. naturW. Ver. Bremen 17	species	(Alfken, 1903)	valid			2014-04-16T13:54:00
1178791	1178791	urn:lsid:Blattodea.speciesfile.org:TaxonName:444	1178791	1178789	Maoriblatta laevipennis	Chopard. 1924. In Sarasin & Roux [Ed.]. Blattidae de la Nouvelle-Calédonie et des Iles Loyalty. Nova Caledonia: Forschungen in Neu-Caledonien und auf den Loyalty-Inseln (Recherches scientifiques en Nouvelle Calédonie et aux Îles Loyalty) (Nova Caledonia, Zool.) A. Zoologie 3(2):301-336	species	(Chopard, 1924)	valid			2015-11-03T10:42:00
1178792	1178792	urn:lsid:Blattodea.speciesfile.org:TaxonName:439	1178792	1178789	Maoriblatta novaeseelandiae	Brunner von Wattenwyl. 1865. Nouveau Système des Blattaires., G. Braumüller, Vienna 426 pp. 13 pls.	species	(Brunner von Wattenwyl, 1865)	valid			2016-04-13T14:03:00
1178793	1178793	urn:lsid:Blattodea.speciesfile.org:TaxonName:442	1178792	1178789	Blatta forticeps	Hutton. 1881. Catalogues of the New Zealand Diptera, Orthoptera, Hymenoptera; with Descriptions of the Species, New Zealand Government, Wellington 1-132	species	Hutton, 1881	synonym			2013-07-20T16:40:00
1178794	1178794	urn:lsid:Blattodea.speciesfile.org:TaxonName:441	1178792	1178789	Periplaneta fortipes	Walker, F. 1868. Catalogue of the Specimens of Blattariae in the Collection of the British Museum, British Museum (Natural History), London 239	species	Walker, 1868	junior synonym			2015-11-02T06:14:00
1178795	1178795	urn:lsid:Blattodea.speciesfile.org:TaxonName:437	1178795	1178789	Maoriblatta sublobata	Princis. 1954. Report from Professor T. Gislén's expedition to Australia in 1951-1952. 10. Australian Blattariae. Lunds Universitets Årsskrift. N. F. Avd. 2. 65(13):1-49	species	(Princis, 1954)	valid			2015-11-19T15:06:00
1178796	1178796	urn:lsid:Blattodea.speciesfile.org:TaxonName:435	1178796	1178789	Maoriblatta rufoterminata	Brunner von Wattenwyl. 1865. Nouveau Système des Blattaires., G. Braumüller, Vienna 426 pp. 13 pls.	species	(Brunner von Wattenwyl, 1865)	valid			2016-04-01T11:02:00
1178797	1178797	urn:lsid:Blattodea.speciesfile.org:TaxonName:432	1178797	1178565	Mimosilpha	Bei-Bienko. 1957. Blattoidea of Szechwan and Yunnan. I. The results of the Joint Soviet-Chinese Zoological and Botanical Expedition to SE China in 1955-1956. Entom. Obozr. 36(4):895-915	genus	Bei-Bienko, 1957	valid			2015-12-22T16:37:00
1178798	1178798	urn:lsid:Blattodea.speciesfile.org:TaxonName:433	1178798	1178797	Mimosilpha disticha	Bei-Bienko. 1957. Blattoidea of Szechwan and Yunnan. I. The results of the Joint Soviet-Chinese Zoological and Botanical Expedition to SE China in 1955-1956. Entom. Obozr. 36(4):895-915	species	Bei-Bienko, 1957	valid			2015-12-22T16:37:00
1178799	1178799	urn:lsid:Blattodea.speciesfile.org:TaxonName:429	1178799	1178565	Miostylopyga	Princis. 1966. Kleine Beiträge zur Kenntnis der Blattarien und ihrer Verbreitung. IX. Opuscula Entomologica 31(1-2):43-60	genus	Princis, 1966	valid			2015-12-16T15:37:00
1178800	1178800	urn:lsid:Blattodea.speciesfile.org:TaxonName:430	1178800	1178799	Miostylopyga proposita	Shelford. 1911. Descriptions of some new species of Blattidae. Annals and Magazine of Natural History (Ann. Mag. nat. Hist.) 8(8):1-13	species	(Shelford, 1911)	valid			2015-12-16T15:37:00
1178801	1178801	urn:lsid:Blattodea.speciesfile.org:TaxonName:364	1178801	1178565	Neostylopyga	Shelford. 1911. The latest in nomenclature. Entomologist's Record and Journal of Variation (Ent. Rec.) 23(9):241-242	genus	Shelford, 1911	valid	novum		2015-12-16T15:52:00
