index	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	taxonRank	taxonomicStatus
Hepatostolonophora	Hepatostolonophora	Hepatostolonophora	Lophocoleaceae	Hepatostolonophora	genus	accepted
Heteroscyphus	Heteroscyphus	Heteroscyphus	Lophocoleaceae	Heteroscyphus	genus	accepted
Lamellocolea	Lamellocolea	Lamellocolea	Lophocoleaceae	Lamellocolea	genus	accepted
Leptophyllopsis	Leptophyllopsis	Leptophyllopsis	Lophocoleaceae	Leptophyllopsis	genus	accepted
Leptoscyphopsis	Leptoscyphopsis	Leptoscyphopsis	Lophocoleaceae	Leptoscyphopsis	genus	accepted
Leptoscyphus	Leptoscyphus	Leptoscyphus	Lophocoleaceae	Leptoscyphus	genus	accepted
Lophocolea	Lophocolea	Lophocolea	Lophocoleaceae	Lophocolea	genus	accepted
Otoscyphus	Otoscyphus	Otoscyphus	Lophocoleaceae	Otoscyphus	genus	not verified
Pachyglossa	Pachyglossa	Pachyglossa	Lophocoleaceae	Pachyglossa	genus	accepted
Perdusenia	Perdusenia	Perdusenia	Lophocoleaceae	Perdusenia	genus	not verified
Pigafettoa	Pigafettoa	Pigafettoa	Lophocoleaceae	Pigafettoa	genus	not verified
Platycaulis	Platycaulis	Platycaulis	Lophocoleaceae	Platycaulis	genus	not verified
Stolonivector	Stolonivector	Stolonivector	Lophocoleaceae	Stolonivector	genus	accepted
Xenocephalozia	Xenocephalozia	Xenocephalozia	Lophocoleaceae	Xenocephalozia	genus	not verified
Mastigophoraceae	Mastigophoraceae	Mastigophoraceae	Lophocoleineae	Mastigophoraceae	family	accepted
Dendromastigophora	Dendromastigophora	Dendromastigophora	Mastigophoraceae	Dendromastigophora	genus	not verified
Mastigophora	Mastigophora	Mastigophora	Mastigophoraceae	Mastigophora	genus	accepted
Plagiochilaceae	Plagiochilaceae	Plagiochilaceae	Lophocoleineae	Plagiochilaceae	family	accepted
Acrochila	Acrochila	Acrochila	Plagiochilaceae	Acrochila	genus	not verified
Chiastocaulon	Chiastocaulon	Chiastocaulon	Plagiochilaceae	Chiastocaulon	genus	not verified
Dinckleria	Dinckleria	Dinckleria	Plagiochilaceae	Dinckleria	genus	not verified
Pedinophyllopsis	Pedinophyllopsis	Pedinophyllopsis	Plagiochilaceae	Pedinophyllopsis	genus	not verified
Pedinophyllum	Pedinophyllum	Pedinophyllum	Plagiochilaceae	Pedinophyllum	genus	not verified
Plagiochila	Plagiochila	Plagiochila	Plagiochilaceae	Plagiochila	genus	accepted
Plagiochilidium	Plagiochilidium	Plagiochilidium	Plagiochilaceae	Plagiochilidium	genus	not verified
Plagiochilion	Plagiochilion	Plagiochilion	Plagiochilaceae	Plagiochilion	genus	not verified
Pseudolophocolea	Pseudolophocolea	Pseudolophocolea	Plagiochilaceae	Pseudolophocolea	genus	not verified
Xenochila	Xenochila	Xenochila	Plagiochilaceae	Xenochila	genus	not verified
Pseudolepicoleaceae	Pseudolepicoleaceae	Pseudolepicoleaceae	Lophocoleineae	Pseudolepicoleaceae	family	accepted
Archeophylla	Archeophylla	Archeophylla	Pseudolepicoleaceae	Archeophylla	genus	accepted
Castanoclobos	Castanoclobos	Castanoclobos	Pseudolepicoleaceae	Castanoclobos	genus	accepted
Chaetocolea	Chaetocolea	Chaetocolea	Pseudolepicoleaceae	Chaetocolea	genus	not verified
Herzogiaria	Herzogiaria	Herzogiaria	Pseudolepicoleaceae	Herzogiaria	genus	accepted
Isophyllaria	Isophyllaria	Isophyllaria	Pseudolepicoleaceae	Isophyllaria	genus	not verified
Pseudolepicolea	Pseudolepicolea	Pseudolepicolea	Pseudolepicoleaceae	Pseudolepicolea	genus	accepted
Temnoma	Temnoma	Temnoma	Lophocoleineae	Temnoma	genus	accepted
Trichocoleaceae	Trichocoleaceae	Trichocoleaceae	Lophocoleineae	Trichocoleaceae	family	accepted
Eotrichocolea	Eotrichocolea	Eotrichocolea	Trichocoleaceae	Eotrichocolea	genus	accepted
Leiomitra	Leiomitra	Leiomitra	Trichocoleaceae	Leiomitra	genus	accepted
Trichocolea	Trichocolea	Trichocolea	Trichocoleaceae	Trichocolea	genus	accepted
Myliineae	Myliineae	Myliineae	Jungermanniales	Myliineae	suborder	accepted
Myliaceae	Myliaceae	Myliaceae	Myliineae	Myliaceae	family	accepted
Mylia	Mylia	Mylia	Myliaceae	Mylia	genus	accepted
Perssoniellineae	Perssoniellineae	Perssoniellineae	Jungermanniales	Perssoniellineae	suborder	accepted
Schistochilaceae	Schistochilaceae	Schistochilaceae	Perssoniellineae	Schistochilaceae	family	accepted
Schistochila	Schistochila	Schistochila	Schistochilaceae	Schistochila	genus	accepted
Porellales	Porellales	Porellales	Jungermanniidae	Porellales	order	accepted
Jubulineae	Jubulineae	Jubulineae	Porellales	Jubulineae	suborder	accepted
Frullaniaceae	Frullaniaceae	Frullaniaceae	Jubulineae	Frullaniaceae	family	accepted
Frullania	Frullania	Frullania	Frullaniaceae	Frullania	genus	accepted
Jubulaceae	Jubulaceae	Jubulaceae	Jubulineae	Jubulaceae	family	accepted
Jubula	Jubula	Jubula	Jubulaceae	Jubula	genus	accepted
Neohattoria	Neohattoria	Neohattoria	Jubulaceae	Neohattoria	genus	accepted
Nipponolejeunea	Nipponolejeunea	Nipponolejeunea	Jubulaceae	Nipponolejeunea	genus	accepted
Lejeuneaceae	Lejeuneaceae	Lejeuneaceae	Jubulineae	Lejeuneaceae	family	accepted
Lejeuneoideae	Lejeuneoideae	Lejeuneoideae	Lejeuneaceae	Lejeuneoideae	subfamily	accepted
Brachiolejeuneeae	Brachiolejeuneeae	Brachiolejeuneeae	Lejeuneoideae	Brachiolejeuneeae	tribe	accepted
Brachiolejeuneinae	Brachiolejeuneinae	Brachiolejeuneinae	Brachiolejeuneeae	Brachiolejeuneinae	subtribe	accepted
Acanthocoleus	Acanthocoleus	Acanthocoleus	Brachiolejeuneinae	Acanthocoleus	genus	not verified
Blepharolejeunea	Blepharolejeunea	Blepharolejeunea	Brachiolejeuneinae	Blepharolejeunea	genus	accepted
Brachiolejeunea	Brachiolejeunea	Brachiolejeunea	Brachiolejeuneinae	Spruce	genus	accepted
Dicranolejeunea	Dicranolejeunea	Dicranolejeunea	Brachiolejeuneinae	Spruce	genus	accepted
Lindigianthus	Lindigianthus	Lindigianthus	Brachiolejeuneinae	Lindigianthus	genus	accepted
Odontolejeunea	Odontolejeunea	Odontolejeunea	Brachiolejeuneinae	Spruce	genus	accepted
Stictolejeuneinae	Stictolejeuneinae	Stictolejeuneinae	Brachiolejeuneeae	Stictolejeuneinae	subtribe	accepted
Neurolejeunea	Neurolejeunea	Neurolejeunea	Stictolejeuneinae	Spruce	genus	accepted
Stictolejeunea	Stictolejeunea	Stictolejeunea	Stictolejeuneinae	Spruce	genus	accepted
Lejeuneeae	Lejeuneeae	Lejeuneeae	Lejeuneoideae	Lejeuneeae	tribe	accepted
Dactylophorella	Dactylophorella	Dactylophorella	Lejeuneeae	Dactylophorella	genus	not verified
Metalejeunea	Metalejeunea	Metalejeunea	Lejeuneeae	Metalejeunea	genus	accepted
Pictolejeunea	Pictolejeunea	Pictolejeunea	Lejeuneeae	Pictolejeunea	genus	accepted
Ceratolejeuneinae	Ceratolejeuneinae	Ceratolejeuneinae	Lejeuneeae	Ceratolejeuneinae	subtribe	accepted
Ceratolejeunea	Ceratolejeunea	Ceratolejeunea	Ceratolejeuneinae	Spruce	genus	accepted
Luteolejeunea	Luteolejeunea	Luteolejeunea	Ceratolejeuneinae	Luteolejeunea	genus	accepted
Otigoniolejeunea	Otigoniolejeunea	Otigoniolejeunea	Ceratolejeuneinae	Spruce	genus	accepted
Cheilolejeuneinae	Cheilolejeuneinae	Cheilolejeuneinae	Lejeuneeae	Cheilolejeuneinae	subtribe	accepted
Aureolejeunea	Aureolejeunea	Aureolejeunea	Cheilolejeuneinae	Aureolejeunea	genus	doubtful
Cheilolejeunea	Cheilolejeunea	Cheilolejeunea	Cheilolejeuneinae	Spruce	genus	accepted
Cyrtolejeunea	Cyrtolejeunea	Cyrtolejeunea	Cheilolejeuneinae	Cyrtolejeunea	genus	accepted
Cystolejeunea	Cystolejeunea	Cystolejeunea	Cheilolejeuneinae	Cystolejeunea	genus	accepted
Omphalanthus	Omphalanthus	Omphalanthus	Cheilolejeuneinae	Omphalanthus	genus	doubtful
Cololejeuneinae	Cololejeuneinae	Cololejeuneinae	Lejeuneeae	Cololejeuneinae	subtribe	accepted
Aphanotropis	Aphanotropis	Aphanotropis	Cololejeuneinae	Aphanotropis	genus	accepted
Calatholejeunea	Calatholejeunea	Calatholejeunea	Cololejeuneinae	Calatholejeunea	genus	not verified
Cololejeunea	Cololejeunea	Cololejeunea	Cololejeuneinae	Spruce	genus	accepted
Colura	Colura	Colura	Cololejeuneinae	Colura	genus	accepted
Diplasiolejeunea	Diplasiolejeunea	Diplasiolejeunea	Cololejeuneinae	Spruce	genus	accepted
Haplolejeunea	Haplolejeunea	Haplolejeunea	Cololejeuneinae	Haplolejeunea	genus	not verified
Macrocolura	Macrocolura	Macrocolura	Cololejeuneinae	Macrocolura	genus	not verified
Myriocoleopsis	Myriocoleopsis	Myriocoleopsis	Cololejeuneinae	Myriocoleopsis	genus	accepted
Nephelolejeunea	Nephelolejeunea	Nephelolejeunea	Cololejeuneinae	Nephelolejeunea	genus	not verified
Schusterolejeunea	Schusterolejeunea	Schusterolejeunea	Cololejeuneinae	Schusterolejeunea	genus	not verified
Siphonolejeunea	Siphonolejeunea	Siphonolejeunea	Cololejeuneinae	Siphonolejeunea	genus	not verified
Tuyamaella	Tuyamaella	Tuyamaella	Cololejeuneinae	Tuyamaella	genus	not verified
Cyclolejeuneinae	Cyclolejeuneinae	Cyclolejeuneinae	Lejeuneeae	Cyclolejeuneinae	subtribe	accepted
Bromeliophila	Bromeliophila	Bromeliophila	Cyclolejeuneinae	Bromeliophila	genus	accepted
Cyclolejeunea	Cyclolejeunea	Cyclolejeunea	Cyclolejeuneinae	Cyclolejeunea	genus	accepted
Prionolejeunea	Prionolejeunea	Prionolejeunea	Cyclolejeuneinae	Spruce	genus	accepted
Drepanolejeuneinae	Drepanolejeuneinae	Drepanolejeuneinae	Lejeuneeae	Drepanolejeuneinae	subtribe	accepted
Capillolejeunea	Capillolejeunea	Capillolejeunea	Drepanolejeuneinae	Capillolejeunea	genus	not verified
Drepanolejeunea	Drepanolejeunea	Drepanolejeunea	Drepanolejeuneinae	Spruce	genus	accepted
Vitalianthus	Vitalianthus	Vitalianthus	Drepanolejeuneinae	Vitalianthus	genus	not verified
Echinolejeuneinae	Echinolejeuneinae	Echinolejeuneinae	Lejeuneeae	Echinolejeuneinae	subtribe	accepted
Anoplolejeunea	Anoplolejeunea	Anoplolejeunea	Echinolejeuneinae	Spruce	genus	accepted
Echinolejeunea	Echinolejeunea	Echinolejeunea	Echinolejeuneinae	Echinolejeunea	genus	accepted
Kymatolejeunea	Kymatolejeunea	Kymatolejeunea	Echinolejeuneinae	Kymatolejeunea	genus	not verified
Leiolejeuneinae	Leiolejeuneinae	Leiolejeuneinae	Lejeuneeae	Leiolejeuneinae	subtribe	accepted
Leiolejeunea	Leiolejeunea	Leiolejeunea	Leiolejeuneinae	Leiolejeunea	genus	not verified
Lejeuneinae	Lejeuneinae	Lejeuneinae	Lejeuneeae	Lejeuneinae	subtribe	accepted
Harpalejeunea	Harpalejeunea	Harpalejeunea	Lejeuneinae	Spruce	genus	accepted
Hattoriolejeunea	Hattoriolejeunea	Hattoriolejeunea	Lejeuneinae	Hattoriolejeunea	genus	not verified
Lejeunea	Lejeunea	Lejeunea	Lejeuneinae	Lejeunea	genus	accepted
Microlejeunea	Microlejeunea	Microlejeunea	Lejeuneinae	Spruce	genus	accepted
Taxilejeunea	Taxilejeunea	Taxilejeunea	Lejeuneinae	Spruce	genus	accepted
Lepidolejeuneinae	Lepidolejeuneinae	Lepidolejeuneinae	Lejeuneeae	Lepidolejeuneinae	subtribe	accepted
Lepidolejeunea	Lepidolejeunea	Lepidolejeunea	Lepidolejeuneinae	Lepidolejeunea	genus	accepted
Otolejeunea	Otolejeunea	Otolejeunea	Lepidolejeuneinae	Otolejeunea	genus	accepted
Rectolejeunea	Rectolejeunea	Rectolejeunea	Lepidolejeuneinae	Rectolejeunea	genus	accepted
Leptolejeuneinae	Leptolejeuneinae	Leptolejeuneinae	Lejeuneeae	Leptolejeuneinae	subtribe	accepted
Leptolejeunea	Leptolejeunea	Leptolejeunea	Leptolejeuneinae	Spruce	genus	accepted
Pycnolejeuneinae	Pycnolejeuneinae	Pycnolejeuneinae	Lejeuneeae	Pycnolejeuneinae	subtribe	accepted
Pycnolejeunea	Pycnolejeunea	Pycnolejeunea	Pycnolejeuneinae	Spruce	genus	accepted
Xylolejeuneinae	Xylolejeuneinae	Xylolejeuneinae	Lejeuneeae	Xylolejeuneinae	subtribe	accepted
Xylolejeunea	Xylolejeunea	Xylolejeunea	Xylolejeuneinae	Xylolejeunea	genus	accepted
Symbiezidieae	Symbiezidieae	Symbiezidieae	Lejeuneoideae	Symbiezidieae	tribe	accepted
Symbiezidium	Symbiezidium	Symbiezidium	Symbiezidieae	Symbiezidium	genus	accepted
Ptychanthoideae	Ptychanthoideae	Ptychanthoideae	Lejeuneaceae	Ptychanthoideae	subfamily	accepted
Acrolejeunea	Acrolejeunea	Acrolejeunea	Ptychanthoideae	Spruce	genus	accepted
Archilejeunea	Archilejeunea	Archilejeunea	Ptychanthoideae	Spruce	genus	accepted
Bryopteris	Bryopteris	Bryopteris	Ptychanthoideae	Nees	genus	accepted
Caudalejeunea	Caudalejeunea	Caudalejeunea	Ptychanthoideae	Caudalejeunea	genus	accepted
Cephalantholejeunea	Cephalantholejeunea	Cephalantholejeunea	Ptychanthoideae	Cephalantholejeunea	genus	not verified
Cephalolejeunea	Cephalolejeunea	Cephalolejeunea	Ptychanthoideae	Cephalolejeunea	genus	not verified
Frullanoides	Frullanoides	Frullanoides	Ptychanthoideae	Frullanoides	genus	accepted
Fulfordianthus	Fulfordianthus	Fulfordianthus	Ptychanthoideae	Fulfordianthus	genus	accepted
Lopholejeunea	Lopholejeunea	Lopholejeunea	Ptychanthoideae	Spruce	genus	accepted
Marchesinia	Marchesinia	Marchesinia	Ptychanthoideae	Marchesinia	genus	accepted
Mastigolejeunea	Mastigolejeunea	Mastigolejeunea	Ptychanthoideae	Spruce	genus	accepted
Phaeolejeunea	Phaeolejeunea	Phaeolejeunea	Ptychanthoideae	Phaeolejeunea	genus	not verified
Ptychanthus	Ptychanthus	Ptychanthus	Ptychanthoideae	Ptychanthus	genus	accepted
Schiffneriolejeunea	Schiffneriolejeunea	Schiffneriolejeunea	Ptychanthoideae	Schiffneriolejeunea	genus	accepted
Spruceanthus	Spruceanthus	Spruceanthus	Ptychanthoideae	Spruceanthus	genus	not verified
Thysananthus	Thysananthus	Thysananthus	Ptychanthoideae	Thysananthus	genus	accepted
Tuzibeanthus	Tuzibeanthus	Tuzibeanthus	Ptychanthoideae	Tuzibeanthus	genus	not verified
Verdoornianthus	Verdoornianthus	Verdoornianthus	Ptychanthoideae	Verdoornianthus	genus	not verified
Porellineae	Porellineae	Porellineae	Porellales	Porellineae	suborder	accepted
Goebeliellaceae	Goebeliellaceae	Goebeliellaceae	Porellineae	Goebeliellaceae	family	accepted
Goebeliella	Goebeliella	Goebeliella	Goebeliellaceae	Goebeliella	genus	accepted
Lepidolaenaceae	Lepidolaenaceae	Lepidolaenaceae	Porellineae	Lepidolaenaceae	family	accepted
Gackstroemia	Gackstroemia	Gackstroemia	Lepidolaenaceae	Gackstroemia	genus	accepted
Lepidogyna	Lepidogyna	Lepidogyna	Lepidolaenaceae	Lepidogyna	genus	accepted
Lepidolaena	Lepidolaena	Lepidolaena	Lepidolaenaceae	Lepidolaena	genus	accepted
Porellaceae	Porellaceae	Porellaceae	Porellineae	Porellaceae	family	accepted
Ascidiota	Ascidiota	Ascidiota	Porellaceae	Ascidiota	genus	accepted
Porella	Porella	Porella	Porellaceae	Porella	genus	accepted
Radulineae	Radulineae	Radulineae	Porellales	Radulineae	suborder	accepted
Radulaceae	Radulaceae	Radulaceae	Radulineae	Radulaceae	family	accepted
Radula	Radula	Radula	Radulaceae	Radula	genus	accepted
Ptilidiales	Ptilidiales	Ptilidiales	Jungermanniidae	Ptilidiales	order	accepted
Herzogianthaceae	Herzogianthaceae	Herzogianthaceae	Ptilidiales	Herzogianthaceae	family	not verified
Herzogianthus	Herzogianthus	Herzogianthus	Herzogianthaceae	Herzogianthus	genus	not verified
Neotrichocoleaceae	Neotrichocoleaceae	Neotrichocoleaceae	Ptilidiales	Neotrichocoleaceae	family	not verified
Neotrichocolea	Neotrichocolea	Neotrichocolea	Neotrichocoleaceae	Neotrichocolea	genus	not verified
Trichocoleopsis	Trichocoleopsis	Trichocoleopsis	Neotrichocoleaceae	Trichocoleopsis	genus	not verified
Ptilidiaceae	Ptilidiaceae	Ptilidiaceae	Ptilidiales	Ptilidiaceae	family	accepted
Ptilidium	Ptilidium	Ptilidium	Ptilidiaceae	Ptilidium	genus	accepted
Metzgeriidae	Metzgeriidae	Metzgeriidae	Jungermanniopsida	Metzgeriidae	subclass	accepted
Metzgeriales	Metzgeriales	Metzgeriales	Metzgeriidae	Metzgeriales	order	accepted
Aneuraceae	Aneuraceae	Aneuraceae	Metzgeriales	Aneuraceae	family	accepted
Aneura	Aneura	Aneura	Aneuraceae	Aneura	genus	accepted
Lobatiriccardia	Lobatiriccardia	Lobatiriccardia	Aneuraceae	Lobatiriccardia	genus	accepted
Riccardia	Riccardia	Riccardia	Aneuraceae	Riccardia	genus	accepted
Verdoornia	Verdoornia	Verdoornia	Aneuraceae	Verdoornia	genus	accepted
Metzgeriaceae	Metzgeriaceae	Metzgeriaceae	Metzgeriales	Metzgeriaceae	family	accepted
Metzgeria	Metzgeria	Metzgeria	Metzgeriaceae	Metzgeria	genus	accepted
Steereella	Steereella	Steereella	Metzgeriaceae	Steereella	genus	not verified
Vandiemenia	Vandiemenia	Vandiemenia	Metzgeriaceae	Vandiemenia	genus	not verified
Pleuroziales	Pleuroziales	Pleuroziales	Metzgeriidae	Pleuroziales	order	accepted
Pleuroziaceae	Pleuroziaceae	Pleuroziaceae	Pleuroziales	Pleuroziaceae	family	accepted
Pleurozia	Pleurozia	Pleurozia	Pleuroziaceae	Pleurozia	genus	accepted
Pelliidae	Pelliidae	Pelliidae	Jungermanniopsida	Pelliidae	subclass	accepted
Fossombroniales	Fossombroniales	Fossombroniales	Pelliidae	Fossombroniales	order	accepted
Calyculariineae	Calyculariineae	Calyculariineae	Fossombroniales	Calyculariineae	suborder	accepted
Calyculariaceae	Calyculariaceae	Calyculariaceae	Calyculariineae	Calyculariaceae	family	accepted
Calycularia	Calycularia	Calycularia	Calyculariaceae	Calycularia	genus	accepted
Fossombroniineae	Fossombroniineae	Fossombroniineae	Fossombroniales	Fossombroniineae	suborder	accepted
Allisoniaceae	Allisoniaceae	Allisoniaceae	Fossombroniineae	Allisoniaceae	family	not verified
Allisonia	Allisonia	Allisonia	Allisoniaceae	Allisonia	genus	accepted
Fossombroniaceae	Fossombroniaceae	Fossombroniaceae	Fossombroniineae	Fossombroniaceae	family	accepted
Fossombronia	Fossombronia	Fossombronia	Fossombroniaceae	Fossombronia	genus	accepted
Petalophyllaceae	Petalophyllaceae	Petalophyllaceae	Fossombroniineae	Petalophyllaceae	family	accepted
Petalophyllum	Petalophyllum	Petalophyllum	Petalophyllaceae	Petalophyllum	genus	accepted
Sewardiella	Sewardiella	Sewardiella	Petalophyllaceae	Sewardiella	genus	accepted
Makinoiineae	Makinoiineae	Makinoiineae	Fossombroniales	Makinoiineae	suborder	accepted
Makinoaceae	Makinoaceae	Makinoaceae	Makinoiineae	Makinoaceae	family	accepted
Makinoa	Makinoa	Makinoa	Makinoaceae	Makinoa	genus	accepted
Pallaviciniales	Pallaviciniales	Pallaviciniales	Pelliidae	Pallaviciniales	order	accepted
Pallaviciniineae	Pallaviciniineae	Pallaviciniineae	Pallaviciniales	Pallaviciniineae	suborder	accepted
Hymenophytaceae	Hymenophytaceae	Hymenophytaceae	Pallaviciniineae	Hymenophytaceae	family	accepted
Hymenophyton	Hymenophyton	Hymenophyton	Hymenophytaceae	Hymenophyton	genus	accepted
Moerckiaceae	Moerckiaceae	Moerckiaceae	Pallaviciniineae	Moerckiaceae	family	accepted
Hattorianthus	Hattorianthus	Hattorianthus	Moerckiaceae	Hattorianthus	genus	accepted
Moerckia	Moerckia	Moerckia	Moerckiaceae	Moerckia	genus	accepted
Pallaviciniaceae	Pallaviciniaceae	Pallaviciniaceae	Pallaviciniineae	Pallaviciniaceae	family	accepted
Pallavicinioideae	Pallavicinioideae	Pallavicinioideae	Pallaviciniaceae	Pallavicinioideae	subfamily	not verified
Jensenia	Jensenia	Jensenia	Pallavicinioideae	Jensenia	genus	accepted
Pallavicinia	Pallavicinia	Pallavicinia	Pallavicinioideae	Pallavicinia	genus	accepted
Podomitrium	Podomitrium	Podomitrium	Pallavicinioideae	Podomitrium	genus	accepted
Symphyogynoideae	Symphyogynoideae	Symphyogynoideae	Pallaviciniaceae	Symphyogynoideae	subfamily	not verified
Greeneothallus	Greeneothallus	Greeneothallus	Symphyogynoideae	Greeneothallus	genus	not verified
Seppeltia	Seppeltia	Seppeltia	Symphyogynoideae	Seppeltia	genus	accepted
Symphyogyna	Symphyogyna	Symphyogyna	Symphyogynoideae	Symphyogyna	genus	accepted
Symphyogynopsis	Symphyogynopsis	Symphyogynopsis	Symphyogynoideae	Symphyogynopsis	genus	not verified
Xenothallus	Xenothallus	Xenothallus	Symphyogynoideae	Xenothallus	genus	accepted
Sandeothallaceae	Sandeothallaceae	Sandeothallaceae	Pallaviciniineae	Sandeothallaceae	family	not verified
Sandeothallus	Sandeothallus	Sandeothallus	Sandeothallaceae	Sandeothallus	genus	not verified
Phyllothalliineae	Phyllothalliineae	Phyllothalliineae	Pallaviciniales	Phyllothalliineae	suborder	accepted
Phyllothalliaceae	Phyllothalliaceae	Phyllothalliaceae	Phyllothalliineae	Phyllothalliaceae	family	accepted
Phyllothallia	Phyllothallia	Phyllothallia	Phyllothalliaceae	Phyllothallia	genus	accepted
Pelliales	Pelliales	Pelliales	Pelliidae	Pelliales	order	accepted
Noterocladaceae	Noterocladaceae	Noterocladaceae	Pelliales	Noterocladaceae	family	accepted
Noteroclada	Noteroclada	Noteroclada	Noterocladaceae	Noteroclada	genus	accepted
Pelliaceae	Pelliaceae	Pelliaceae	Pelliales	Pelliaceae	family	accepted
Pellia	Pellia	Pellia	Pelliaceae	Pellia	genus	not verified
Marchantiopsida	Marchantiopsida	Marchantiopsida	Marchantiophyta	Marchantiopsida	class	accepted
Blasiidae	Blasiidae	Blasiidae	Marchantiopsida	Blasiidae	subclass	accepted
Blasiales	Blasiales	Blasiales	Blasiidae	Blasiales	order	accepted
Blasiaceae	Blasiaceae	Blasiaceae	Blasiales	Blasiaceae	family	accepted
Blasia	Blasia	Blasia	Blasiaceae	Blasia	genus	accepted
Cavicularia	Cavicularia	Cavicularia	Blasiaceae	Cavicularia	genus	accepted
Marchantiidae	Marchantiidae	Marchantiidae	Marchantiopsida	Marchantiidae	subclass	accepted
Lunulariales	Lunulariales	Lunulariales	Marchantiidae	Lunulariales	order	accepted
Lunulariaceae	Lunulariaceae	Lunulariaceae	Lunulariales	Lunulariaceae	family	accepted
Lunularia	Lunularia	Lunularia	Lunulariaceae	Lunularia	genus	accepted
Marchantiales	Marchantiales	Marchantiales	Marchantiidae	Marchantiales	order	accepted
Aytoniaceae	Aytoniaceae	Aytoniaceae	Marchantiales	Aytoniaceae	family	accepted
Asterella	Asterella	Asterella	Aytoniaceae	Asterella	genus	accepted
Cryptomitrium	Cryptomitrium	Cryptomitrium	Aytoniaceae	Cryptomitrium	genus	not verified
Mannia	Mannia	Mannia	Aytoniaceae	Mannia	genus	accepted
Plagiochasma	Plagiochasma	Plagiochasma	Aytoniaceae	Plagiochasma	genus	accepted
Reboulia	Reboulia	Reboulia	Aytoniaceae	Reboulia	genus	accepted
Cleveaceae	Cleveaceae	Cleveaceae	Marchantiales	Cleveaceae	family	accepted
Athalamia	Athalamia	Athalamia	Cleveaceae	Athalamia	genus	accepted
Clevea	Clevea	Clevea	Cleveaceae	Clevea	genus	accepted
Peltolepis	Peltolepis	Peltolepis	Cleveaceae	Peltolepis	genus	accepted
